"management","iteration","node_id","taxon_from","services","node_int","node_to","services_to","type","hop"
"E","Emp",517,"Butterfly","Pollination",28,512,"Pollination","I",2
"E","Emp",517,"Butterfly","Pollination",28,512,"Butterfly watching","I",2
"E","Emp",517,"Butterfly","Pollination",28,126,"Pollination","I",2
"E","Emp",517,"Butterfly","Pollination",28,183,"Pollination","I",2
"E","Emp",517,"Butterfly","Pollination",28,112,"Pollination","I",2
"E","Emp",517,"Butterfly","Pollination",28,145,"Pollination","I",2
"E","Emp",517,"Butterfly","Pollination",28,164,"Pollination","I",2
"E","Emp",517,"Butterfly","Pollination",28,185,"Pollination","I",2
"E","Emp",517,"Butterfly","Pollination",28,235,"Pollination","I",2
"E","Emp",517,"Butterfly","Pollination",28,245,"Pollination","I",2
"E","Emp",517,"Butterfly","Pollination",28,295,"Pollination","I",2
"E","Emp",517,"Butterfly","Pollination",28,186,"Pollination","I",2
"E","Emp",519,"Butterfly","Pollination",28,445,"Pest control","I",2
"E","Emp",519,"Butterfly","Pollination",28,244,"Pollination","I",2
"E","Emp",519,"Butterfly","Pollination",28,513,"Pollination","I",2
"E","Emp",519,"Butterfly","Pollination",28,513,"Butterfly watching","I",2
"E","Emp",519,"Butterfly","Pollination",28,514,"Pollination","I",2
"E","Emp",519,"Butterfly","Pollination",28,514,"Butterfly watching","I",2
