"management","node_id","taxon_from","services","node_int","node_to","services_to","type","hop"
"M",457,"Leaf-miner parasitoid","Pest control",26,201,"None","I",2
"M",457,"Leaf-miner parasitoid","Pest control",26,292,"None","I",2
"M",457,"Leaf-miner parasitoid","Pest control",26,138,"Pollination","I",2
"M",457,"Leaf-miner parasitoid","Pest control",26,313,"Pollination","I",2
"M",457,"Leaf-miner parasitoid","Pest control",26,333,"None","I",2
"M",457,"Leaf-miner parasitoid","Pest control",26,327,"Pollination","I",2
"M",457,"Leaf-miner parasitoid","Pest control",26,297,"None","I",2
"M",457,"Leaf-miner parasitoid","Pest control",26,154,"None","I",2
"M",457,"Leaf-miner parasitoid","Pest control",26,304,"None","I",2
"M",457,"Leaf-miner parasitoid","Pest control",26,252,"None","I",2
"M",457,"Leaf-miner parasitoid","Pest control",26,209,"None","I",2
"M",457,"Leaf-miner parasitoid","Pest control",26,114,"None","I",2
"M",457,"Leaf-miner parasitoid","Pest control",26,100,"None","I",2
"M",457,"Leaf-miner parasitoid","Pest control",26,234,"Pollination","I",2
"M",457,"Leaf-miner parasitoid","Pest control",26,220,"None","I",2
"M",457,"Leaf-miner parasitoid","Pest control",26,256,"None","I",2
"M",457,"Leaf-miner parasitoid","Pest control",26,403,"None","I",2
"M",452,"Leaf-miner parasitoid","None",28,363,"None","I",2
"M",452,"Leaf-miner parasitoid","None",28,344,"None","I",2
"M",452,"Leaf-miner parasitoid","None",28,470,"None","I",2
"M",452,"Leaf-miner parasitoid","None",28,421,"None","I",2
"M",452,"Leaf-miner parasitoid","None",28,439,"None","I",2
"M",452,"Leaf-miner parasitoid","None",28,445,"Pest control","I",2
"M",452,"Leaf-miner parasitoid","None",28,389,"None","I",2
"M",452,"Leaf-miner parasitoid","None",28,433,"None","I",2
"M",452,"Leaf-miner parasitoid","None",28,131,"None","I",2
"M",452,"Leaf-miner parasitoid","None",28,244,"Pollination","I",2
"M",452,"Leaf-miner parasitoid","None",28,513,"Pollination","I",2
"M",452,"Leaf-miner parasitoid","None",28,513,"Butterfly watching","I",2
"M",452,"Leaf-miner parasitoid","None",28,514,"Pollination","I",2
"M",452,"Leaf-miner parasitoid","None",28,514,"Butterfly watching","I",2
"M",452,"Leaf-miner parasitoid","None",28,516,"Pollination","I",2
"M",452,"Leaf-miner parasitoid","None",28,516,"Butterfly watching","I",2
"M",452,"Leaf-miner parasitoid","None",28,517,"Pollination","I",2
"M",452,"Leaf-miner parasitoid","None",28,517,"Butterfly watching","I",2
"M",452,"Leaf-miner parasitoid","None",28,519,"Pollination","I",2
"M",452,"Leaf-miner parasitoid","None",28,519,"Butterfly watching","I",2
"M",452,"Leaf-miner parasitoid","None",28,523,"Pollination","I",2
"M",452,"Leaf-miner parasitoid","None",28,523,"Butterfly watching","I",2
"M",452,"Leaf-miner parasitoid","None",28,525,"Pollination","I",2
"M",452,"Leaf-miner parasitoid","None",28,525,"Butterfly watching","I",2
"M",452,"Leaf-miner parasitoid","None",28,496,"Crop damage","I",2
"M",452,"Leaf-miner parasitoid","None",28,496,"Bird watching","I",2
"M",452,"Leaf-miner parasitoid","None",28,497,"Crop damage","I",2
"M",452,"Leaf-miner parasitoid","None",28,497,"Bird watching","I",2
"M",452,"Leaf-miner parasitoid","None",28,498,"Crop damage","I",2
"M",452,"Leaf-miner parasitoid","None",28,498,"Bird watching","I",2
"M",452,"Leaf-miner parasitoid","None",28,499,"Crop damage","I",2
"M",452,"Leaf-miner parasitoid","None",28,499,"Seed dispersal","I",2
"M",452,"Leaf-miner parasitoid","None",28,499,"Bird watching","I",2
"M",452,"Leaf-miner parasitoid","None",28,502,"Crop damage","I",2
"M",452,"Leaf-miner parasitoid","None",28,502,"Seed dispersal","I",2
"M",452,"Leaf-miner parasitoid","None",28,504,"Crop damage","I",2
"M",452,"Leaf-miner parasitoid","None",28,504,"Seed dispersal","I",2
"M",452,"Leaf-miner parasitoid","None",28,505,"Crop damage","I",2
"M",452,"Leaf-miner parasitoid","None",28,426,"None","I",2
"M",452,"Leaf-miner parasitoid","None",28,425,"None","I",2
"M",452,"Leaf-miner parasitoid","None",28,454,"None","I",2
"M",452,"Leaf-miner parasitoid","None",28,451,"None","I",2
"M",452,"Leaf-miner parasitoid","None",28,407,"None","I",2
"M",452,"Leaf-miner parasitoid","None",28,492,"None","I",2
"M",452,"Leaf-miner parasitoid","None",28,521,"Pollination","I",2
"M",452,"Leaf-miner parasitoid","None",28,521,"Butterfly watching","I",2
"M",452,"Leaf-miner parasitoid","None",28,524,"Pollination","I",2
"M",452,"Leaf-miner parasitoid","None",28,524,"Butterfly watching","I",2
"M",452,"Leaf-miner parasitoid","None",28,520,"Pollination","I",2
"M",452,"Leaf-miner parasitoid","None",28,520,"Butterfly watching","I",2
"M",452,"Leaf-miner parasitoid","None",28,362,"None","I",2
"M",452,"Leaf-miner parasitoid","None",28,464,"None","I",2
"M",452,"Leaf-miner parasitoid","None",28,435,"None","I",2
"M",452,"Leaf-miner parasitoid","None",28,471,"None","I",2
"M",452,"Leaf-miner parasitoid","None",28,438,"Pest control","I",2
"M",452,"Leaf-miner parasitoid","None",28,313,"Pollination","I",2
"M",452,"Leaf-miner parasitoid","None",28,515,"Pollination","I",2
"M",452,"Leaf-miner parasitoid","None",28,515,"Butterfly watching","I",2
"M",452,"Leaf-miner parasitoid","None",28,179,"Pollination","I",2
"M",452,"Leaf-miner parasitoid","None",28,303,"Pollination","I",2
"M",452,"Leaf-miner parasitoid","None",28,457,"Pest control","I",2
"M",452,"Leaf-miner parasitoid","None",28,391,"None","I",2
"M",452,"Leaf-miner parasitoid","None",28,512,"Pollination","I",2
"M",452,"Leaf-miner parasitoid","None",28,512,"Butterfly watching","I",2
"M",452,"Leaf-miner parasitoid","None",28,295,"Pollination","I",2
"M",452,"Leaf-miner parasitoid","None",28,186,"Pollination","I",2
"M",452,"Leaf-miner parasitoid","None",28,112,"Pollination","I",2
"M",452,"Leaf-miner parasitoid","None",28,467,"None","I",2
"M",452,"Leaf-miner parasitoid","None",28,402,"None","I",2
"M",452,"Leaf-miner parasitoid","None",28,218,"None","I",2
"M",452,"Leaf-miner parasitoid","None",28,227,"Pollination","I",2
"M",452,"Leaf-miner parasitoid","None",28,260,"None","I",2
"M",452,"Leaf-miner parasitoid","None",28,271,"Pollination","I",2
"M",452,"Leaf-miner parasitoid","None",28,329,"None","I",2
"M",452,"Leaf-miner parasitoid","None",28,408,"None","I",2
"M",452,"Leaf-miner parasitoid","None",28,511,"Pollination","I",2
"M",452,"Leaf-miner parasitoid","None",28,511,"Butterfly watching","I",2
"M",452,"Leaf-miner parasitoid","None",28,156,"None","I",2
"M",452,"Leaf-miner parasitoid","None",28,405,"None","I",2
"M",425,"Leaf-miner parasitoid","None",28,363,"None","I",2
"M",425,"Leaf-miner parasitoid","None",28,344,"None","I",2
"M",425,"Leaf-miner parasitoid","None",28,470,"None","I",2
"M",425,"Leaf-miner parasitoid","None",28,421,"None","I",2
"M",425,"Leaf-miner parasitoid","None",28,439,"None","I",2
"M",425,"Leaf-miner parasitoid","None",28,445,"Pest control","I",2
"M",425,"Leaf-miner parasitoid","None",28,389,"None","I",2
"M",425,"Leaf-miner parasitoid","None",28,433,"None","I",2
"M",425,"Leaf-miner parasitoid","None",28,131,"None","I",2
"M",425,"Leaf-miner parasitoid","None",28,244,"Pollination","I",2
"M",425,"Leaf-miner parasitoid","None",28,513,"Pollination","I",2
"M",425,"Leaf-miner parasitoid","None",28,513,"Butterfly watching","I",2
"M",425,"Leaf-miner parasitoid","None",28,514,"Pollination","I",2
"M",425,"Leaf-miner parasitoid","None",28,514,"Butterfly watching","I",2
"M",425,"Leaf-miner parasitoid","None",28,516,"Pollination","I",2
"M",425,"Leaf-miner parasitoid","None",28,516,"Butterfly watching","I",2
"M",425,"Leaf-miner parasitoid","None",28,517,"Pollination","I",2
"M",425,"Leaf-miner parasitoid","None",28,517,"Butterfly watching","I",2
"M",425,"Leaf-miner parasitoid","None",28,519,"Pollination","I",2
"M",425,"Leaf-miner parasitoid","None",28,519,"Butterfly watching","I",2
"M",425,"Leaf-miner parasitoid","None",28,523,"Pollination","I",2
"M",425,"Leaf-miner parasitoid","None",28,523,"Butterfly watching","I",2
"M",425,"Leaf-miner parasitoid","None",28,525,"Pollination","I",2
"M",425,"Leaf-miner parasitoid","None",28,525,"Butterfly watching","I",2
"M",425,"Leaf-miner parasitoid","None",28,496,"Crop damage","I",2
"M",425,"Leaf-miner parasitoid","None",28,496,"Bird watching","I",2
"M",425,"Leaf-miner parasitoid","None",28,497,"Crop damage","I",2
"M",425,"Leaf-miner parasitoid","None",28,497,"Bird watching","I",2
"M",425,"Leaf-miner parasitoid","None",28,498,"Crop damage","I",2
"M",425,"Leaf-miner parasitoid","None",28,498,"Bird watching","I",2
"M",425,"Leaf-miner parasitoid","None",28,499,"Crop damage","I",2
"M",425,"Leaf-miner parasitoid","None",28,499,"Seed dispersal","I",2
"M",425,"Leaf-miner parasitoid","None",28,499,"Bird watching","I",2
"M",425,"Leaf-miner parasitoid","None",28,502,"Crop damage","I",2
"M",425,"Leaf-miner parasitoid","None",28,502,"Seed dispersal","I",2
"M",425,"Leaf-miner parasitoid","None",28,504,"Crop damage","I",2
"M",425,"Leaf-miner parasitoid","None",28,504,"Seed dispersal","I",2
"M",425,"Leaf-miner parasitoid","None",28,505,"Crop damage","I",2
"M",425,"Leaf-miner parasitoid","None",28,426,"None","I",2
"M",425,"Leaf-miner parasitoid","None",28,452,"None","I",2
"M",425,"Leaf-miner parasitoid","None",28,454,"None","I",2
"M",425,"Leaf-miner parasitoid","None",28,451,"None","I",2
"M",425,"Leaf-miner parasitoid","None",28,407,"None","I",2
"M",425,"Leaf-miner parasitoid","None",28,492,"None","I",2
"M",425,"Leaf-miner parasitoid","None",28,521,"Pollination","I",2
"M",425,"Leaf-miner parasitoid","None",28,521,"Butterfly watching","I",2
"M",425,"Leaf-miner parasitoid","None",28,524,"Pollination","I",2
"M",425,"Leaf-miner parasitoid","None",28,524,"Butterfly watching","I",2
"M",425,"Leaf-miner parasitoid","None",28,520,"Pollination","I",2
"M",425,"Leaf-miner parasitoid","None",28,520,"Butterfly watching","I",2
"M",425,"Leaf-miner parasitoid","None",28,362,"None","I",2
"M",425,"Leaf-miner parasitoid","None",28,464,"None","I",2
"M",425,"Leaf-miner parasitoid","None",28,435,"None","I",2
"M",425,"Leaf-miner parasitoid","None",28,471,"None","I",2
"M",425,"Leaf-miner parasitoid","None",28,438,"Pest control","I",2
"M",425,"Leaf-miner parasitoid","None",28,313,"Pollination","I",2
"M",425,"Leaf-miner parasitoid","None",28,515,"Pollination","I",2
"M",425,"Leaf-miner parasitoid","None",28,515,"Butterfly watching","I",2
"M",425,"Leaf-miner parasitoid","None",28,179,"Pollination","I",2
"M",425,"Leaf-miner parasitoid","None",28,303,"Pollination","I",2
"M",425,"Leaf-miner parasitoid","None",28,457,"Pest control","I",2
"M",425,"Leaf-miner parasitoid","None",28,391,"None","I",2
"M",425,"Leaf-miner parasitoid","None",28,512,"Pollination","I",2
"M",425,"Leaf-miner parasitoid","None",28,512,"Butterfly watching","I",2
"M",425,"Leaf-miner parasitoid","None",28,295,"Pollination","I",2
"M",425,"Leaf-miner parasitoid","None",28,186,"Pollination","I",2
"M",425,"Leaf-miner parasitoid","None",28,112,"Pollination","I",2
"M",425,"Leaf-miner parasitoid","None",28,467,"None","I",2
"M",425,"Leaf-miner parasitoid","None",28,402,"None","I",2
"M",425,"Leaf-miner parasitoid","None",28,218,"None","I",2
"M",425,"Leaf-miner parasitoid","None",28,227,"Pollination","I",2
"M",425,"Leaf-miner parasitoid","None",28,260,"None","I",2
"M",425,"Leaf-miner parasitoid","None",28,271,"Pollination","I",2
"M",425,"Leaf-miner parasitoid","None",28,329,"None","I",2
"M",425,"Leaf-miner parasitoid","None",28,408,"None","I",2
"M",425,"Leaf-miner parasitoid","None",28,511,"Pollination","I",2
"M",425,"Leaf-miner parasitoid","None",28,511,"Butterfly watching","I",2
"M",425,"Leaf-miner parasitoid","None",28,156,"None","I",2
"M",425,"Leaf-miner parasitoid","None",28,405,"None","I",2
"M",389,"Leaf-miner parasitoid","None",44,357,"None","I",2
"M",389,"Leaf-miner parasitoid","None",44,358,"Crop damage","I",2
"M",389,"Leaf-miner parasitoid","None",44,467,"None","I",2
"M",389,"Leaf-miner parasitoid","None",44,433,"None","I",2
"M",389,"Leaf-miner parasitoid","None",44,438,"Pest control","I",2
"M",389,"Leaf-miner parasitoid","None",44,425,"None","I",2
"M",389,"Leaf-miner parasitoid","None",44,508,"Crop damage","I",2
"M",389,"Leaf-miner parasitoid","None",44,495,"Crop damage","I",2
"M",389,"Leaf-miner parasitoid","None",44,495,"Bird watching","I",2
"M",389,"Leaf-miner parasitoid","None",44,496,"Crop damage","I",2
"M",389,"Leaf-miner parasitoid","None",44,496,"Bird watching","I",2
"M",389,"Leaf-miner parasitoid","None",44,497,"Crop damage","I",2
"M",389,"Leaf-miner parasitoid","None",44,497,"Bird watching","I",2
"M",389,"Leaf-miner parasitoid","None",44,498,"Crop damage","I",2
"M",389,"Leaf-miner parasitoid","None",44,498,"Bird watching","I",2
"M",389,"Leaf-miner parasitoid","None",44,499,"Crop damage","I",2
"M",389,"Leaf-miner parasitoid","None",44,499,"Seed dispersal","I",2
"M",389,"Leaf-miner parasitoid","None",44,499,"Bird watching","I",2
"M",389,"Leaf-miner parasitoid","None",44,500,"Crop damage","I",2
"M",389,"Leaf-miner parasitoid","None",44,500,"Seed dispersal","I",2
"M",389,"Leaf-miner parasitoid","None",44,501,"Crop damage","I",2
"M",389,"Leaf-miner parasitoid","None",44,501,"Seed dispersal","I",2
"M",389,"Leaf-miner parasitoid","None",44,501,"Bird watching","I",2
"M",389,"Leaf-miner parasitoid","None",44,502,"Crop damage","I",2
"M",389,"Leaf-miner parasitoid","None",44,502,"Seed dispersal","I",2
"M",389,"Leaf-miner parasitoid","None",44,503,"Crop damage","I",2
"M",389,"Leaf-miner parasitoid","None",44,503,"Bird watching","I",2
"M",389,"Leaf-miner parasitoid","None",44,504,"Crop damage","I",2
"M",389,"Leaf-miner parasitoid","None",44,504,"Seed dispersal","I",2
"M",389,"Leaf-miner parasitoid","None",44,505,"Crop damage","I",2
"M",389,"Leaf-miner parasitoid","None",44,435,"None","I",2
"M",389,"Leaf-miner parasitoid","None",44,471,"None","I",2
"M",389,"Leaf-miner parasitoid","None",44,457,"Pest control","I",2
"M",389,"Leaf-miner parasitoid","None",44,445,"Pest control","I",2
"M",389,"Leaf-miner parasitoid","None",44,462,"None","I",2
"M",389,"Leaf-miner parasitoid","None",44,461,"None","I",2
"M",389,"Leaf-miner parasitoid","None",44,447,"None","I",2
"M",389,"Leaf-miner parasitoid","None",44,423,"None","I",2
"M",389,"Leaf-miner parasitoid","None",44,422,"Pest control","I",2
"M",389,"Leaf-miner parasitoid","None",44,412,"Pest control","I",2
"M",389,"Leaf-miner parasitoid","None",44,470,"None","I",2
"M",389,"Leaf-miner parasitoid","None",44,453,"None","I",2
"M",389,"Leaf-miner parasitoid","None",44,401,"None","I",2
"M",389,"Leaf-miner parasitoid","None",44,351,"Crop damage","I",2
"M",389,"Leaf-miner parasitoid","None",44,455,"None","I",2
"M",389,"Leaf-miner parasitoid","None",44,345,"None","I",2
"M",389,"Leaf-miner parasitoid","None",44,469,"Pest control","I",2
"M",389,"Leaf-miner parasitoid","None",44,411,"None","I",2
"M",389,"Leaf-miner parasitoid","None",44,456,"None","I",2
"M",389,"Leaf-miner parasitoid","None",44,441,"None","I",2
"M",389,"Leaf-miner parasitoid","None",44,409,"None","I",2
"M",389,"Leaf-miner parasitoid","None",44,434,"None","I",2
"M",389,"Leaf-miner parasitoid","None",44,444,"None","I",2
"M",389,"Leaf-miner parasitoid","None",44,475,"None","I",2
"M",389,"Leaf-miner parasitoid","None",44,432,"None","I",2
"M",389,"Leaf-miner parasitoid","None",44,446,"None","I",2
"M",457,"Leaf-miner parasitoid","Pest control",44,357,"None","I",2
"M",457,"Leaf-miner parasitoid","Pest control",44,358,"Crop damage","I",2
"M",457,"Leaf-miner parasitoid","Pest control",44,467,"None","I",2
"M",457,"Leaf-miner parasitoid","Pest control",44,433,"None","I",2
"M",457,"Leaf-miner parasitoid","Pest control",44,438,"Pest control","I",2
"M",457,"Leaf-miner parasitoid","Pest control",44,425,"None","I",2
"M",457,"Leaf-miner parasitoid","Pest control",44,508,"Crop damage","I",2
"M",457,"Leaf-miner parasitoid","Pest control",44,495,"Crop damage","I",2
"M",457,"Leaf-miner parasitoid","Pest control",44,495,"Bird watching","I",2
"M",457,"Leaf-miner parasitoid","Pest control",44,496,"Crop damage","I",2
"M",457,"Leaf-miner parasitoid","Pest control",44,496,"Bird watching","I",2
"M",457,"Leaf-miner parasitoid","Pest control",44,497,"Crop damage","I",2
"M",457,"Leaf-miner parasitoid","Pest control",44,497,"Bird watching","I",2
"M",457,"Leaf-miner parasitoid","Pest control",44,498,"Crop damage","I",2
"M",457,"Leaf-miner parasitoid","Pest control",44,498,"Bird watching","I",2
"M",457,"Leaf-miner parasitoid","Pest control",44,499,"Crop damage","I",2
"M",457,"Leaf-miner parasitoid","Pest control",44,499,"Seed dispersal","I",2
"M",457,"Leaf-miner parasitoid","Pest control",44,499,"Bird watching","I",2
"M",457,"Leaf-miner parasitoid","Pest control",44,500,"Crop damage","I",2
"M",457,"Leaf-miner parasitoid","Pest control",44,500,"Seed dispersal","I",2
"M",457,"Leaf-miner parasitoid","Pest control",44,501,"Crop damage","I",2
"M",457,"Leaf-miner parasitoid","Pest control",44,501,"Seed dispersal","I",2
"M",457,"Leaf-miner parasitoid","Pest control",44,501,"Bird watching","I",2
"M",457,"Leaf-miner parasitoid","Pest control",44,502,"Crop damage","I",2
"M",457,"Leaf-miner parasitoid","Pest control",44,502,"Seed dispersal","I",2
"M",457,"Leaf-miner parasitoid","Pest control",44,503,"Crop damage","I",2
"M",457,"Leaf-miner parasitoid","Pest control",44,503,"Bird watching","I",2
"M",457,"Leaf-miner parasitoid","Pest control",44,504,"Crop damage","I",2
"M",457,"Leaf-miner parasitoid","Pest control",44,504,"Seed dispersal","I",2
"M",457,"Leaf-miner parasitoid","Pest control",44,505,"Crop damage","I",2
"M",457,"Leaf-miner parasitoid","Pest control",44,435,"None","I",2
"M",457,"Leaf-miner parasitoid","Pest control",44,471,"None","I",2
"M",457,"Leaf-miner parasitoid","Pest control",44,389,"None","I",2
"M",457,"Leaf-miner parasitoid","Pest control",44,445,"Pest control","I",2
"M",457,"Leaf-miner parasitoid","Pest control",44,462,"None","I",2
"M",457,"Leaf-miner parasitoid","Pest control",44,461,"None","I",2
"M",457,"Leaf-miner parasitoid","Pest control",44,447,"None","I",2
"M",457,"Leaf-miner parasitoid","Pest control",44,423,"None","I",2
"M",457,"Leaf-miner parasitoid","Pest control",44,422,"Pest control","I",2
"M",457,"Leaf-miner parasitoid","Pest control",44,412,"Pest control","I",2
"M",457,"Leaf-miner parasitoid","Pest control",44,470,"None","I",2
"M",457,"Leaf-miner parasitoid","Pest control",44,453,"None","I",2
"M",457,"Leaf-miner parasitoid","Pest control",44,401,"None","I",2
"M",457,"Leaf-miner parasitoid","Pest control",44,351,"Crop damage","I",2
"M",457,"Leaf-miner parasitoid","Pest control",44,455,"None","I",2
"M",457,"Leaf-miner parasitoid","Pest control",44,345,"None","I",2
"M",457,"Leaf-miner parasitoid","Pest control",44,469,"Pest control","I",2
