"layer","services","node_id","taxon","node_int","node_to","services_to","type","hop"
"Aggr","Pollination",207,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",218,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",226,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",231,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",265,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",280,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",284,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",288,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",297,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",303,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",304,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",311,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",312,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",318,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",325,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",94,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",97,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",98,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",101,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",105,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",111,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",114,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",115,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",116,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",127,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",128,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",130,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",131,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",153,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",155,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",156,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",163,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",168,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",170,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",171,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",174,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",176,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",178,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",181,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",183,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",186,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",193,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",195,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",208,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",210,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",212,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",213,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",215,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",221,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",223,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",228,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",229,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",230,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",234,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",236,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",238,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",246,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",255,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",257,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",258,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",260,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",267,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",268,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",270,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",271,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",276,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",277,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",286,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",287,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",292,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",294,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",305,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",319,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",322,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",327,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",332,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",509,"Butterfly",NA,NA,"-","D",0
"Aggr","Pollination",129,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",144,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",150,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",166,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",172,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",179,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",182,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",200,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",214,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",219,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",220,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",233,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",240,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",251,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",263,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",285,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",289,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",291,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",309,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",314,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",323,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",329,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",331,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",103,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",159,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",205,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",266,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",273,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",298,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",313,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",108,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",119,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",148,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",194,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",202,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",211,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",224,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",290,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",295,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",296,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",516,"Butterfly",NA,NA,"-","D",0
"Aggr","Pollination",96,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",100,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",102,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",104,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",109,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",110,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",113,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",124,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",139,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",140,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",141,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",142,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",143,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",147,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",149,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",151,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",154,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",162,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",169,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",185,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",188,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",198,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",201,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",237,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",248,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",252,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",256,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",264,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",269,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",283,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",307,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",308,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",310,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",317,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",326,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",328,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",330,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",334,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",112,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Pollination",199,"Flower-visiting insect",NA,NA,"-","D",0
"Aggr","Crop damage",356,"Aphid",NA,NA,"-","D",0
"Aggr","Crop damage",341,"Aphid",NA,NA,"-","D",0
"Aggr","Crop damage",359,"Aphid",NA,NA,"-","D",0
"Aggr","Crop damage",339,"Aphid",NA,NA,"-","D",0
"Aggr","Crop damage",342,"Aphid",NA,NA,"-","D",0
"Aggr","Crop damage",346,"Aphid",NA,NA,"-","D",0
"Aggr","Crop damage",347,"Aphid",NA,NA,"-","D",0
"Aggr","Crop damage",349,"Aphid",NA,NA,"-","D",0
"Aggr","Crop damage",352,"Aphid",NA,NA,"-","D",0
"Aggr","Crop damage",355,"Aphid",NA,NA,"-","D",0
"Aggr","Crop damage",361,"Aphid",NA,NA,"-","D",0
"Aggr","Crop damage",480,"Seed-feeding insect",NA,NA,"-","D",0
"Aggr","Crop damage",493,"Seed-feeding bird",NA,NA,"-","D",0
"Aggr","Crop damage",494,"Seed-feeding bird",NA,NA,"-","D",0
"Aggr","Crop damage",495,"Seed-feeding bird",NA,NA,"-","D",0
"Aggr","Crop damage",496,"Seed-feeding bird",NA,NA,"-","D",0
"Aggr","Crop damage",497,"Seed-feeding bird",NA,NA,"-","D",0
"Aggr","Crop damage",498,"Seed-feeding bird",NA,NA,"-","D",0
"Aggr","Crop damage",499,"Seed-feeding bird",NA,NA,"-","D",0
"Aggr","Crop damage",500,"Seed-feeding bird",NA,NA,"-","D",0
"Aggr","Crop damage",501,"Seed-feeding bird",NA,NA,"-","D",0
"Aggr","Crop damage",502,"Seed-feeding bird",NA,NA,"-","D",0
"Aggr","Crop damage",503,"Seed-feeding bird",NA,NA,"-","D",0
"Aggr","Crop damage",490,"Seed-feeding insect",NA,NA,"-","D",0
"Aggr","Crop damage",492,"Seed-feeding insect",NA,NA,"-","D",0
"Aggr","Crop damage",482,"Seed-feeding insect",NA,NA,"-","D",0
"Aggr","Crop damage",506,"Seed-feeding rodent",NA,NA,"-","D",0
"Aggr","Crop damage",343,"Aphid",NA,NA,"-","D",0
"Aggr","Crop damage",491,"Seed-feeding insect",NA,NA,"-","D",0
"Aggr","Crop damage",335,"Aphid",NA,NA,"-","D",0
"Aggr","Crop damage",360,"Aphid",NA,NA,"-","D",0
"Aggr","Crop damage",481,"Seed-feeding insect",NA,NA,"-","D",0
"Aggr","Crop damage",484,"Seed-feeding insect",NA,NA,"-","D",0
"Aggr","Crop damage",348,"Aphid",NA,NA,"-","D",0
"Aggr","Crop damage",350,"Aphid",NA,NA,"-","D",0
"Aggr","Crop damage",354,"Aphid",NA,NA,"-","D",0
"Aggr","Crop damage",489,"Seed-feeding insect",NA,NA,"-","D",0
"Aggr","Crop damage",508,"Seed-feeding rodent",NA,NA,"-","D",0
"Aggr","Crop damage",505,"Seed-feeding rodent",NA,NA,"-","D",0
"Aggr","Crop damage",338,"Aphid",NA,NA,"-","D",0
"Aggr","Crop damage",340,"Aphid",NA,NA,"-","D",0
"Aggr","Crop damage",357,"Aphid",NA,NA,"-","D",0
"Aggr","Crop damage",474,"Seed-feeding insect",NA,NA,"-","D",0
"Aggr","Crop damage",345,"Aphid",NA,NA,"-","D",0
"Aggr","Crop damage",507,"Seed-feeding rodent",NA,NA,"-","D",0
"Aggr","Crop damage",337,"Aphid",NA,NA,"-","D",0
"Aggr","Crop damage",351,"Aphid",NA,NA,"-","D",0
"Aggr","Crop damage",358,"Aphid",NA,NA,"-","D",0
"Aggr","Crop damage",362,"Aphid",NA,NA,"-","D",0
"Aggr","Crop damage",353,"Aphid",NA,NA,"-","D",0
"Aggr","Crop damage",476,"Seed-feeding insect",NA,NA,"-","D",0
"Aggr","Crop damage",483,"Seed-feeding insect",NA,NA,"-","D",0
"Aggr","Crop damage",475,"Seed-feeding insect",NA,NA,"-","D",0
"Aggr","Crop damage",485,"Seed-feeding insect",NA,NA,"-","D",0
"Aggr","Crop damage",487,"Seed-feeding insect",NA,NA,"-","D",0
"Aggr","Crop damage",488,"Seed-feeding insect",NA,NA,"-","D",0
"Aggr","Crop damage",477,"Seed-feeding insect",NA,NA,"-","D",0
"Aggr","Crop damage",478,"Seed-feeding insect",NA,NA,"-","D",0
"Aggr","Crop damage",486,"Seed-feeding insect",NA,NA,"-","D",0
"Aggr","Crop damage",479,"Seed-feeding insect",NA,NA,"-","D",0
"Aggr","Crop damage",504,"Seed-feeding bird",NA,NA,"-","D",0
"Aggr","Crop damage",336,"Aphid",NA,NA,"-","D",0
"Aggr","Crop damage",344,"Aphid",NA,NA,"-","D",0
"Aggr","Pest control",363,"Primary aphid parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",365,"Primary aphid parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",366,"Primary aphid parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",367,"Primary aphid parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",368,"Primary aphid parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",370,"Primary aphid parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",372,"Primary aphid parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",374,"Secondary aphid parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",375,"Secondary aphid parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",376,"Secondary aphid parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",378,"Secondary aphid parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",379,"Secondary aphid parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",387,"Leaf-miner parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",388,"Leaf-miner parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",392,"Leaf-miner parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",395,"Leaf-miner parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",399,"Leaf-miner parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",408,"Leaf-miner parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",410,"Leaf-miner parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",413,"Leaf-miner parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",415,"Leaf-miner parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",417,"Leaf-miner parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",419,"Leaf-miner parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",420,"Leaf-miner parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",423,"Leaf-miner parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",424,"Leaf-miner parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",427,"Leaf-miner parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",428,"Leaf-miner parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",431,"Leaf-miner parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",433,"Leaf-miner parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",435,"Leaf-miner parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",436,"Leaf-miner parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",437,"Leaf-miner parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",438,"Leaf-miner parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",439,"Leaf-miner parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",443,"Leaf-miner parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",445,"Leaf-miner parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",453,"Leaf-miner parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",455,"Leaf-miner parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",456,"Leaf-miner parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",461,"Leaf-miner parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",463,"Leaf-miner parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",465,"Leaf-miner parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",467,"Leaf-miner parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",468,"Leaf-miner parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",469,"Leaf-miner parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",405,"Leaf-miner parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",421,"Leaf-miner parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",434,"Leaf-miner parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",444,"Leaf-miner parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",449,"Leaf-miner parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",450,"Leaf-miner parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",451,"Leaf-miner parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",452,"Leaf-miner parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",459,"Leaf-miner parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",460,"Leaf-miner parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",528,"Insect seed-feeder parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",532,"Insect seed-feeder parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",538,"Insect seed-feeder parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",540,"Insect seed-feeder parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",541,"Insect seed-feeder parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",394,"Leaf-miner parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",462,"Leaf-miner parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",382,"Leaf-miner parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",385,"Leaf-miner parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",386,"Leaf-miner parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",389,"Leaf-miner parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",391,"Leaf-miner parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",397,"Leaf-miner parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",402,"Leaf-miner parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",406,"Leaf-miner parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",407,"Leaf-miner parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",422,"Leaf-miner parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",432,"Leaf-miner parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",441,"Leaf-miner parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",442,"Leaf-miner parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",446,"Leaf-miner parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",457,"Leaf-miner parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",473,"Leaf-miner parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",535,"Insect seed-feeder parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",377,"Secondary aphid parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",398,"Leaf-miner parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",401,"Leaf-miner parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",403,"Leaf-miner parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",404,"Leaf-miner parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",409,"Leaf-miner parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",430,"Leaf-miner parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",454,"Leaf-miner parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",464,"Leaf-miner parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",369,"Primary aphid parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",371,"Primary aphid parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",440,"Leaf-miner parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",448,"Leaf-miner parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",534,"Insect seed-feeder parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",364,"Primary aphid parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",380,"Secondary aphid parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",390,"Leaf-miner parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",393,"Leaf-miner parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",411,"Leaf-miner parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",416,"Leaf-miner parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",429,"Leaf-miner parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",472,"Leaf-miner parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",525,"Insect seed-feeder parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",526,"Insect seed-feeder parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",527,"Insect seed-feeder parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",529,"Insect seed-feeder parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",530,"Insect seed-feeder parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",531,"Insect seed-feeder parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",533,"Insect seed-feeder parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",536,"Insect seed-feeder parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",537,"Insect seed-feeder parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",539,"Insect seed-feeder parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",400,"Leaf-miner parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",373,"Primary aphid parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",381,"Leaf-miner parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",383,"Leaf-miner parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",384,"Leaf-miner parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",396,"Leaf-miner parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",412,"Leaf-miner parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",414,"Leaf-miner parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",418,"Leaf-miner parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",425,"Leaf-miner parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",426,"Leaf-miner parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",447,"Leaf-miner parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",458,"Leaf-miner parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",466,"Leaf-miner parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",470,"Leaf-miner parasitoid",NA,NA,"-","D",0
"Aggr","Pest control",471,"Leaf-miner parasitoid",NA,NA,"-","D",0
"Aggr","Seed dispersal",493,"Seed-feeding bird",NA,NA,"-","D",0
"Aggr","Seed dispersal",494,"Seed-feeding bird",NA,NA,"-","D",0
"Aggr","Seed dispersal",495,"Seed-feeding bird",NA,NA,"-","D",0
"Aggr","Seed dispersal",496,"Seed-feeding bird",NA,NA,"-","D",0
"Aggr","Seed dispersal",497,"Seed-feeding bird",NA,NA,"-","D",0
"Aggr","Seed dispersal",498,"Seed-feeding bird",NA,NA,"-","D",0
"Aggr","Seed dispersal",499,"Seed-feeding bird",NA,NA,"-","D",0
"Aggr","Seed dispersal",500,"Seed-feeding bird",NA,NA,"-","D",0
"Aggr","Seed dispersal",501,"Seed-feeding bird",NA,NA,"-","D",0
"Aggr","Seed dispersal",502,"Seed-feeding bird",NA,NA,"-","D",0
"Aggr","Seed dispersal",503,"Seed-feeding bird",NA,NA,"-","D",0
"Aggr","Seed dispersal",504,"Seed-feeding bird",NA,NA,"-","D",0
"Aggr","Butterfly watching",511,"Butterfly",NA,NA,"-","D",0
"Aggr","Butterfly watching",512,"Butterfly",NA,NA,"-","D",0
"Aggr","Butterfly watching",514,"Butterfly",NA,NA,"-","D",0
"Aggr","Butterfly watching",515,"Butterfly",NA,NA,"-","D",0
"Aggr","Butterfly watching",517,"Butterfly",NA,NA,"-","D",0
"Aggr","Butterfly watching",520,"Butterfly",NA,NA,"-","D",0
