"","layer","services","node_id","taxon","node_int","node_to","services_to","type","hop"
"44905","NH","Pest control",467,"Leaf-miner parasitoid",41,454,"Pest control","I",2
"44906","NH","Pest control",467,"Leaf-miner parasitoid",41,464,"Pest control","I",2
"44907","NH","Pest control",467,"Leaf-miner parasitoid",41,507,"Crop damage","I",2
"44908","NH","Pest control",467,"Leaf-miner parasitoid",45,99,"Pollination","I",2
"44909","NH","Pest control",467,"Leaf-miner parasitoid",45,146,"Pollination","I",2
"44910","NH","Pest control",467,"Leaf-miner parasitoid",45,158,"Pollination","I",2
"44911","NH","Pest control",467,"Leaf-miner parasitoid",45,222,"Pollination","I",2
"44912","NH","Pest control",467,"Leaf-miner parasitoid",45,243,"Pollination","I",2
"44913","NH","Pest control",467,"Leaf-miner parasitoid",45,263,"Pollination","I",2
"44914","NH","Pest control",467,"Leaf-miner parasitoid",45,279,"Pollination","I",2
"44915","NH","Pest control",467,"Leaf-miner parasitoid",45,345,"Crop damage","I",2
"44916","NH","Pest control",467,"Leaf-miner parasitoid",45,374,"Pest control","I",2
"44917","NH","Pest control",467,"Leaf-miner parasitoid",45,420,"Pest control","I",2
"44918","NH","Pest control",467,"Leaf-miner parasitoid",45,507,"Crop damage","I",2
"44919","NH","Crop damage",493,"Seed-feeding bird",4,494,"Crop damage","I",2
"44920","NH","Crop damage",493,"Seed-feeding bird",4,494,"Seed dispersal","I",2
"44921","NH","Crop damage",493,"Seed-feeding bird",4,494,"Bird watching","I",2
"44922","NH","Crop damage",493,"Seed-feeding bird",4,495,"Crop damage","I",2
"44923","NH","Crop damage",493,"Seed-feeding bird",4,495,"Seed dispersal","I",2
"44924","NH","Crop damage",493,"Seed-feeding bird",4,495,"Bird watching","I",2
"44925","NH","Crop damage",493,"Seed-feeding bird",4,496,"Crop damage","I",2
"44926","NH","Crop damage",493,"Seed-feeding bird",4,496,"Seed dispersal","I",2
"44927","NH","Crop damage",493,"Seed-feeding bird",4,496,"Bird watching","I",2
"44928","NH","Crop damage",493,"Seed-feeding bird",4,497,"Crop damage","I",2
"44929","NH","Crop damage",493,"Seed-feeding bird",4,497,"Seed dispersal","I",2
"44930","NH","Crop damage",493,"Seed-feeding bird",4,497,"Bird watching","I",2
"44931","NH","Crop damage",493,"Seed-feeding bird",4,498,"Crop damage","I",2
"44932","NH","Crop damage",493,"Seed-feeding bird",4,498,"Seed dispersal","I",2
"44933","NH","Crop damage",493,"Seed-feeding bird",4,498,"Bird watching","I",2
"44934","NH","Crop damage",493,"Seed-feeding bird",4,499,"Crop damage","I",2
"44935","NH","Crop damage",493,"Seed-feeding bird",4,499,"Seed dispersal","I",2
"44936","NH","Crop damage",493,"Seed-feeding bird",4,499,"Bird watching","I",2
"44937","NH","Crop damage",493,"Seed-feeding bird",4,500,"Crop damage","I",2
"44938","NH","Crop damage",493,"Seed-feeding bird",4,500,"Seed dispersal","I",2
"44939","NH","Crop damage",493,"Seed-feeding bird",4,500,"Bird watching","I",2
"44940","NH","Crop damage",493,"Seed-feeding bird",4,501,"Crop damage","I",2
"44941","NH","Crop damage",493,"Seed-feeding bird",4,501,"Seed dispersal","I",2
"44942","NH","Crop damage",493,"Seed-feeding bird",4,501,"Bird watching","I",2
"44943","NH","Crop damage",493,"Seed-feeding bird",4,502,"Crop damage","I",2
"44944","NH","Crop damage",493,"Seed-feeding bird",4,502,"Seed dispersal","I",2
"44945","NH","Crop damage",493,"Seed-feeding bird",4,502,"Bird watching","I",2
"44946","NH","Crop damage",493,"Seed-feeding bird",4,503,"Crop damage","I",2
"44947","NH","Crop damage",493,"Seed-feeding bird",4,503,"Seed dispersal","I",2
"44948","NH","Crop damage",493,"Seed-feeding bird",4,503,"Bird watching","I",2
"44949","NH","Crop damage",493,"Seed-feeding bird",4,506,"Crop damage","I",2
"44950","NH","Crop damage",494,"Seed-feeding bird",4,493,"Crop damage","I",2
"44951","NH","Crop damage",494,"Seed-feeding bird",4,493,"Seed dispersal","I",2
"44952","NH","Crop damage",494,"Seed-feeding bird",4,493,"Bird watching","I",2
"44953","NH","Crop damage",494,"Seed-feeding bird",4,495,"Crop damage","I",2
"44954","NH","Crop damage",494,"Seed-feeding bird",4,495,"Seed dispersal","I",2
"44955","NH","Crop damage",494,"Seed-feeding bird",4,495,"Bird watching","I",2
"44956","NH","Crop damage",494,"Seed-feeding bird",4,496,"Crop damage","I",2
"44957","NH","Crop damage",494,"Seed-feeding bird",4,496,"Seed dispersal","I",2
"44958","NH","Crop damage",494,"Seed-feeding bird",4,496,"Bird watching","I",2
"44959","NH","Crop damage",494,"Seed-feeding bird",4,497,"Crop damage","I",2
"44960","NH","Crop damage",494,"Seed-feeding bird",4,497,"Seed dispersal","I",2
"44961","NH","Crop damage",494,"Seed-feeding bird",4,497,"Bird watching","I",2
"44962","NH","Crop damage",494,"Seed-feeding bird",4,498,"Crop damage","I",2
"44963","NH","Crop damage",494,"Seed-feeding bird",4,498,"Seed dispersal","I",2
"44964","NH","Crop damage",494,"Seed-feeding bird",4,498,"Bird watching","I",2
"44965","NH","Crop damage",494,"Seed-feeding bird",4,499,"Crop damage","I",2
"44966","NH","Crop damage",494,"Seed-feeding bird",4,499,"Seed dispersal","I",2
"44967","NH","Crop damage",494,"Seed-feeding bird",4,499,"Bird watching","I",2
"44968","NH","Crop damage",494,"Seed-feeding bird",4,500,"Crop damage","I",2
"44969","NH","Crop damage",494,"Seed-feeding bird",4,500,"Seed dispersal","I",2
"44970","NH","Crop damage",494,"Seed-feeding bird",4,500,"Bird watching","I",2
"44971","NH","Crop damage",494,"Seed-feeding bird",4,501,"Crop damage","I",2
"44972","NH","Crop damage",494,"Seed-feeding bird",4,501,"Seed dispersal","I",2
"44973","NH","Crop damage",494,"Seed-feeding bird",4,501,"Bird watching","I",2
"44974","NH","Crop damage",494,"Seed-feeding bird",4,502,"Crop damage","I",2
"44975","NH","Crop damage",494,"Seed-feeding bird",4,502,"Seed dispersal","I",2
"44976","NH","Crop damage",494,"Seed-feeding bird",4,502,"Bird watching","I",2
"44977","NH","Crop damage",494,"Seed-feeding bird",4,503,"Crop damage","I",2
"44978","NH","Crop damage",494,"Seed-feeding bird",4,503,"Seed dispersal","I",2
"44979","NH","Crop damage",494,"Seed-feeding bird",4,503,"Bird watching","I",2
"44980","NH","Crop damage",494,"Seed-feeding bird",4,506,"Crop damage","I",2
"44981","NH","Crop damage",494,"Seed-feeding bird",9,497,"Crop damage","I",2
"44982","NH","Crop damage",494,"Seed-feeding bird",9,497,"Seed dispersal","I",2
"44983","NH","Crop damage",494,"Seed-feeding bird",9,497,"Bird watching","I",2
"44984","NH","Crop damage",494,"Seed-feeding bird",9,498,"Crop damage","I",2
"44985","NH","Crop damage",494,"Seed-feeding bird",9,498,"Seed dispersal","I",2
"44986","NH","Crop damage",494,"Seed-feeding bird",9,498,"Bird watching","I",2
"44987","NH","Crop damage",494,"Seed-feeding bird",9,499,"Crop damage","I",2
"44988","NH","Crop damage",494,"Seed-feeding bird",9,499,"Seed dispersal","I",2
"44989","NH","Crop damage",494,"Seed-feeding bird",9,499,"Bird watching","I",2
"44990","NH","Crop damage",494,"Seed-feeding bird",9,500,"Crop damage","I",2
"44991","NH","Crop damage",494,"Seed-feeding bird",9,500,"Seed dispersal","I",2
"44992","NH","Crop damage",494,"Seed-feeding bird",9,500,"Bird watching","I",2
"44993","NH","Crop damage",494,"Seed-feeding bird",9,501,"Crop damage","I",2
"44994","NH","Crop damage",494,"Seed-feeding bird",9,501,"Seed dispersal","I",2
"44995","NH","Crop damage",494,"Seed-feeding bird",9,501,"Bird watching","I",2
"44996","NH","Crop damage",494,"Seed-feeding bird",9,503,"Crop damage","I",2
"44997","NH","Crop damage",494,"Seed-feeding bird",9,503,"Seed dispersal","I",2
"44998","NH","Crop damage",494,"Seed-feeding bird",9,503,"Bird watching","I",2
"44999","NH","Crop damage",494,"Seed-feeding bird",9,506,"Crop damage","I",2
"45000","NH","Crop damage",495,"Seed-feeding bird",4,493,"Crop damage","I",2
"45001","NH","Crop damage",495,"Seed-feeding bird",4,493,"Seed dispersal","I",2
"45002","NH","Crop damage",495,"Seed-feeding bird",4,493,"Bird watching","I",2
"45003","NH","Crop damage",495,"Seed-feeding bird",4,494,"Crop damage","I",2
"45004","NH","Crop damage",495,"Seed-feeding bird",4,494,"Seed dispersal","I",2
"45005","NH","Crop damage",495,"Seed-feeding bird",4,494,"Bird watching","I",2
"45006","NH","Crop damage",495,"Seed-feeding bird",4,496,"Crop damage","I",2
"45007","NH","Crop damage",495,"Seed-feeding bird",4,496,"Seed dispersal","I",2
"45008","NH","Crop damage",495,"Seed-feeding bird",4,496,"Bird watching","I",2
"45009","NH","Crop damage",495,"Seed-feeding bird",4,497,"Crop damage","I",2
"45010","NH","Crop damage",495,"Seed-feeding bird",4,497,"Seed dispersal","I",2
"45011","NH","Crop damage",495,"Seed-feeding bird",4,497,"Bird watching","I",2
"45012","NH","Crop damage",495,"Seed-feeding bird",4,498,"Crop damage","I",2
"45013","NH","Crop damage",495,"Seed-feeding bird",4,498,"Seed dispersal","I",2
"45014","NH","Crop damage",495,"Seed-feeding bird",4,498,"Bird watching","I",2
"45015","NH","Crop damage",495,"Seed-feeding bird",4,499,"Crop damage","I",2
"45016","NH","Crop damage",495,"Seed-feeding bird",4,499,"Seed dispersal","I",2
"45017","NH","Crop damage",495,"Seed-feeding bird",4,499,"Bird watching","I",2
"45018","NH","Crop damage",495,"Seed-feeding bird",4,500,"Crop damage","I",2
"45019","NH","Crop damage",495,"Seed-feeding bird",4,500,"Seed dispersal","I",2
"45020","NH","Crop damage",495,"Seed-feeding bird",4,500,"Bird watching","I",2
"45021","NH","Crop damage",495,"Seed-feeding bird",4,501,"Crop damage","I",2
"45022","NH","Crop damage",495,"Seed-feeding bird",4,501,"Seed dispersal","I",2
"45023","NH","Crop damage",495,"Seed-feeding bird",4,501,"Bird watching","I",2
"45024","NH","Crop damage",495,"Seed-feeding bird",4,502,"Crop damage","I",2
"45025","NH","Crop damage",495,"Seed-feeding bird",4,502,"Seed dispersal","I",2
"45026","NH","Crop damage",495,"Seed-feeding bird",4,502,"Bird watching","I",2
"45027","NH","Crop damage",495,"Seed-feeding bird",4,503,"Crop damage","I",2
"45028","NH","Crop damage",495,"Seed-feeding bird",4,503,"Seed dispersal","I",2
"45029","NH","Crop damage",495,"Seed-feeding bird",4,503,"Bird watching","I",2
"45030","NH","Crop damage",495,"Seed-feeding bird",4,506,"Crop damage","I",2
"45031","NH","Crop damage",496,"Seed-feeding bird",4,493,"Crop damage","I",2
"45032","NH","Crop damage",496,"Seed-feeding bird",4,493,"Seed dispersal","I",2
"45033","NH","Crop damage",496,"Seed-feeding bird",4,493,"Bird watching","I",2
"45034","NH","Crop damage",496,"Seed-feeding bird",4,494,"Crop damage","I",2
"45035","NH","Crop damage",496,"Seed-feeding bird",4,494,"Seed dispersal","I",2
"45036","NH","Crop damage",496,"Seed-feeding bird",4,494,"Bird watching","I",2
"45037","NH","Crop damage",496,"Seed-feeding bird",4,495,"Crop damage","I",2
"45038","NH","Crop damage",496,"Seed-feeding bird",4,495,"Seed dispersal","I",2
"45039","NH","Crop damage",496,"Seed-feeding bird",4,495,"Bird watching","I",2
"45040","NH","Crop damage",496,"Seed-feeding bird",4,497,"Crop damage","I",2
"45041","NH","Crop damage",496,"Seed-feeding bird",4,497,"Seed dispersal","I",2
"45042","NH","Crop damage",496,"Seed-feeding bird",4,497,"Bird watching","I",2
"45043","NH","Crop damage",496,"Seed-feeding bird",4,498,"Crop damage","I",2
"45044","NH","Crop damage",496,"Seed-feeding bird",4,498,"Seed dispersal","I",2
"45045","NH","Crop damage",496,"Seed-feeding bird",4,498,"Bird watching","I",2
"45046","NH","Crop damage",496,"Seed-feeding bird",4,499,"Crop damage","I",2
"45047","NH","Crop damage",496,"Seed-feeding bird",4,499,"Seed dispersal","I",2
"45048","NH","Crop damage",496,"Seed-feeding bird",4,499,"Bird watching","I",2
"45049","NH","Crop damage",496,"Seed-feeding bird",4,500,"Crop damage","I",2
"45050","NH","Crop damage",496,"Seed-feeding bird",4,500,"Seed dispersal","I",2
"45051","NH","Crop damage",496,"Seed-feeding bird",4,500,"Bird watching","I",2
"45052","NH","Crop damage",496,"Seed-feeding bird",4,501,"Crop damage","I",2
"45053","NH","Crop damage",496,"Seed-feeding bird",4,501,"Seed dispersal","I",2
"45054","NH","Crop damage",496,"Seed-feeding bird",4,501,"Bird watching","I",2
"45055","NH","Crop damage",496,"Seed-feeding bird",4,502,"Crop damage","I",2
"45056","NH","Crop damage",496,"Seed-feeding bird",4,502,"Seed dispersal","I",2
"45057","NH","Crop damage",496,"Seed-feeding bird",4,502,"Bird watching","I",2
"45058","NH","Crop damage",496,"Seed-feeding bird",4,503,"Crop damage","I",2
"45059","NH","Crop damage",496,"Seed-feeding bird",4,503,"Seed dispersal","I",2
"45060","NH","Crop damage",496,"Seed-feeding bird",4,503,"Bird watching","I",2
"45061","NH","Crop damage",496,"Seed-feeding bird",4,506,"Crop damage","I",2
"45062","NH","Crop damage",497,"Seed-feeding bird",4,493,"Crop damage","I",2
"45063","NH","Crop damage",497,"Seed-feeding bird",4,493,"Seed dispersal","I",2
"45064","NH","Crop damage",497,"Seed-feeding bird",4,493,"Bird watching","I",2
"45065","NH","Crop damage",497,"Seed-feeding bird",4,494,"Crop damage","I",2
"45066","NH","Crop damage",497,"Seed-feeding bird",4,494,"Seed dispersal","I",2
"45067","NH","Crop damage",497,"Seed-feeding bird",4,494,"Bird watching","I",2
"45068","NH","Crop damage",497,"Seed-feeding bird",4,495,"Crop damage","I",2
"45069","NH","Crop damage",497,"Seed-feeding bird",4,495,"Seed dispersal","I",2
"45070","NH","Crop damage",497,"Seed-feeding bird",4,495,"Bird watching","I",2
"45071","NH","Crop damage",497,"Seed-feeding bird",4,496,"Crop damage","I",2
"45072","NH","Crop damage",497,"Seed-feeding bird",4,496,"Seed dispersal","I",2
"45073","NH","Crop damage",497,"Seed-feeding bird",4,496,"Bird watching","I",2
"45074","NH","Crop damage",497,"Seed-feeding bird",4,498,"Crop damage","I",2
"45075","NH","Crop damage",497,"Seed-feeding bird",4,498,"Seed dispersal","I",2
"45076","NH","Crop damage",497,"Seed-feeding bird",4,498,"Bird watching","I",2
"45077","NH","Crop damage",497,"Seed-feeding bird",4,499,"Crop damage","I",2
"45078","NH","Crop damage",497,"Seed-feeding bird",4,499,"Seed dispersal","I",2
"45079","NH","Crop damage",497,"Seed-feeding bird",4,499,"Bird watching","I",2
"45080","NH","Crop damage",497,"Seed-feeding bird",4,500,"Crop damage","I",2
"45081","NH","Crop damage",497,"Seed-feeding bird",4,500,"Seed dispersal","I",2
"45082","NH","Crop damage",497,"Seed-feeding bird",4,500,"Bird watching","I",2
"45083","NH","Crop damage",497,"Seed-feeding bird",4,501,"Crop damage","I",2
"45084","NH","Crop damage",497,"Seed-feeding bird",4,501,"Seed dispersal","I",2
"45085","NH","Crop damage",497,"Seed-feeding bird",4,501,"Bird watching","I",2
"45086","NH","Crop damage",497,"Seed-feeding bird",4,502,"Crop damage","I",2
"45087","NH","Crop damage",497,"Seed-feeding bird",4,502,"Seed dispersal","I",2
"45088","NH","Crop damage",497,"Seed-feeding bird",4,502,"Bird watching","I",2
"45089","NH","Crop damage",497,"Seed-feeding bird",4,503,"Crop damage","I",2
"45090","NH","Crop damage",497,"Seed-feeding bird",4,503,"Seed dispersal","I",2
"45091","NH","Crop damage",497,"Seed-feeding bird",4,503,"Bird watching","I",2
"45092","NH","Crop damage",497,"Seed-feeding bird",4,506,"Crop damage","I",2
"45093","NH","Crop damage",497,"Seed-feeding bird",9,494,"Crop damage","I",2
"45094","NH","Crop damage",497,"Seed-feeding bird",9,494,"Seed dispersal","I",2
"45095","NH","Crop damage",497,"Seed-feeding bird",9,494,"Bird watching","I",2
"45096","NH","Crop damage",497,"Seed-feeding bird",9,498,"Crop damage","I",2
"45097","NH","Crop damage",497,"Seed-feeding bird",9,498,"Seed dispersal","I",2
"45098","NH","Crop damage",497,"Seed-feeding bird",9,498,"Bird watching","I",2
"45099","NH","Crop damage",497,"Seed-feeding bird",9,499,"Crop damage","I",2
"45100","NH","Crop damage",497,"Seed-feeding bird",9,499,"Seed dispersal","I",2
"45101","NH","Crop damage",497,"Seed-feeding bird",9,499,"Bird watching","I",2
"45102","NH","Crop damage",497,"Seed-feeding bird",9,500,"Crop damage","I",2
"45103","NH","Crop damage",497,"Seed-feeding bird",9,500,"Seed dispersal","I",2
"45104","NH","Crop damage",497,"Seed-feeding bird",9,500,"Bird watching","I",2
"45105","NH","Crop damage",497,"Seed-feeding bird",9,501,"Crop damage","I",2
"45106","NH","Crop damage",497,"Seed-feeding bird",9,501,"Seed dispersal","I",2
"45107","NH","Crop damage",497,"Seed-feeding bird",9,501,"Bird watching","I",2
"45108","NH","Crop damage",497,"Seed-feeding bird",9,503,"Crop damage","I",2
"45109","NH","Crop damage",497,"Seed-feeding bird",9,503,"Seed dispersal","I",2
"45110","NH","Crop damage",497,"Seed-feeding bird",9,503,"Bird watching","I",2
"45111","NH","Crop damage",497,"Seed-feeding bird",9,506,"Crop damage","I",2
"45112","NH","Crop damage",498,"Seed-feeding bird",4,493,"Crop damage","I",2
"45113","NH","Crop damage",498,"Seed-feeding bird",4,493,"Seed dispersal","I",2
"45114","NH","Crop damage",498,"Seed-feeding bird",4,493,"Bird watching","I",2
"45115","NH","Crop damage",498,"Seed-feeding bird",4,494,"Crop damage","I",2
"45116","NH","Crop damage",498,"Seed-feeding bird",4,494,"Seed dispersal","I",2
"45117","NH","Crop damage",498,"Seed-feeding bird",4,494,"Bird watching","I",2
"45118","NH","Crop damage",498,"Seed-feeding bird",4,495,"Crop damage","I",2
"45119","NH","Crop damage",498,"Seed-feeding bird",4,495,"Seed dispersal","I",2
"45120","NH","Crop damage",498,"Seed-feeding bird",4,495,"Bird watching","I",2
"45121","NH","Crop damage",498,"Seed-feeding bird",4,496,"Crop damage","I",2
"45122","NH","Crop damage",498,"Seed-feeding bird",4,496,"Seed dispersal","I",2
"45123","NH","Crop damage",498,"Seed-feeding bird",4,496,"Bird watching","I",2
"45124","NH","Crop damage",498,"Seed-feeding bird",4,497,"Crop damage","I",2
"45125","NH","Crop damage",498,"Seed-feeding bird",4,497,"Seed dispersal","I",2
"45126","NH","Crop damage",498,"Seed-feeding bird",4,497,"Bird watching","I",2
"45127","NH","Crop damage",498,"Seed-feeding bird",4,499,"Crop damage","I",2
"45128","NH","Crop damage",498,"Seed-feeding bird",4,499,"Seed dispersal","I",2
"45129","NH","Crop damage",498,"Seed-feeding bird",4,499,"Bird watching","I",2
"45130","NH","Crop damage",498,"Seed-feeding bird",4,500,"Crop damage","I",2
"45131","NH","Crop damage",498,"Seed-feeding bird",4,500,"Seed dispersal","I",2
"45132","NH","Crop damage",498,"Seed-feeding bird",4,500,"Bird watching","I",2
"45133","NH","Crop damage",498,"Seed-feeding bird",4,501,"Crop damage","I",2
"45134","NH","Crop damage",498,"Seed-feeding bird",4,501,"Seed dispersal","I",2
"45135","NH","Crop damage",498,"Seed-feeding bird",4,501,"Bird watching","I",2
"45136","NH","Crop damage",498,"Seed-feeding bird",4,502,"Crop damage","I",2
"45137","NH","Crop damage",498,"Seed-feeding bird",4,502,"Seed dispersal","I",2
"45138","NH","Crop damage",498,"Seed-feeding bird",4,502,"Bird watching","I",2
"45139","NH","Crop damage",498,"Seed-feeding bird",4,503,"Crop damage","I",2
"45140","NH","Crop damage",498,"Seed-feeding bird",4,503,"Seed dispersal","I",2
"45141","NH","Crop damage",498,"Seed-feeding bird",4,503,"Bird watching","I",2
"45142","NH","Crop damage",498,"Seed-feeding bird",4,506,"Crop damage","I",2
"45143","NH","Crop damage",498,"Seed-feeding bird",9,494,"Crop damage","I",2
"45144","NH","Crop damage",498,"Seed-feeding bird",9,494,"Seed dispersal","I",2
"45145","NH","Crop damage",498,"Seed-feeding bird",9,494,"Bird watching","I",2
"45146","NH","Crop damage",498,"Seed-feeding bird",9,497,"Crop damage","I",2
"45147","NH","Crop damage",498,"Seed-feeding bird",9,497,"Seed dispersal","I",2
"45148","NH","Crop damage",498,"Seed-feeding bird",9,497,"Bird watching","I",2
"45149","NH","Crop damage",498,"Seed-feeding bird",9,499,"Crop damage","I",2
"45150","NH","Crop damage",498,"Seed-feeding bird",9,499,"Seed dispersal","I",2
"45151","NH","Crop damage",498,"Seed-feeding bird",9,499,"Bird watching","I",2
"45152","NH","Crop damage",498,"Seed-feeding bird",9,500,"Crop damage","I",2
"45153","NH","Crop damage",498,"Seed-feeding bird",9,500,"Seed dispersal","I",2
"45154","NH","Crop damage",498,"Seed-feeding bird",9,500,"Bird watching","I",2
"45155","NH","Crop damage",498,"Seed-feeding bird",9,501,"Crop damage","I",2
"45156","NH","Crop damage",498,"Seed-feeding bird",9,501,"Seed dispersal","I",2
"45157","NH","Crop damage",498,"Seed-feeding bird",9,501,"Bird watching","I",2
"45158","NH","Crop damage",498,"Seed-feeding bird",9,503,"Crop damage","I",2
"45159","NH","Crop damage",498,"Seed-feeding bird",9,503,"Seed dispersal","I",2
"45160","NH","Crop damage",498,"Seed-feeding bird",9,503,"Bird watching","I",2
"45161","NH","Crop damage",498,"Seed-feeding bird",9,506,"Crop damage","I",2
"45162","NH","Crop damage",499,"Seed-feeding bird",4,493,"Crop damage","I",2
"45163","NH","Crop damage",499,"Seed-feeding bird",4,493,"Seed dispersal","I",2
"45164","NH","Crop damage",499,"Seed-feeding bird",4,493,"Bird watching","I",2
"45165","NH","Crop damage",499,"Seed-feeding bird",4,494,"Crop damage","I",2
"45166","NH","Crop damage",499,"Seed-feeding bird",4,494,"Seed dispersal","I",2
"45167","NH","Crop damage",499,"Seed-feeding bird",4,494,"Bird watching","I",2
"45168","NH","Crop damage",499,"Seed-feeding bird",4,495,"Crop damage","I",2
"45169","NH","Crop damage",499,"Seed-feeding bird",4,495,"Seed dispersal","I",2
"45170","NH","Crop damage",499,"Seed-feeding bird",4,495,"Bird watching","I",2
"45171","NH","Crop damage",499,"Seed-feeding bird",4,496,"Crop damage","I",2
"45172","NH","Crop damage",499,"Seed-feeding bird",4,496,"Seed dispersal","I",2
"45173","NH","Crop damage",499,"Seed-feeding bird",4,496,"Bird watching","I",2
"45174","NH","Crop damage",499,"Seed-feeding bird",4,497,"Crop damage","I",2
"45175","NH","Crop damage",499,"Seed-feeding bird",4,497,"Seed dispersal","I",2
"45176","NH","Crop damage",499,"Seed-feeding bird",4,497,"Bird watching","I",2
"45177","NH","Crop damage",499,"Seed-feeding bird",4,498,"Crop damage","I",2
"45178","NH","Crop damage",499,"Seed-feeding bird",4,498,"Seed dispersal","I",2
"45179","NH","Crop damage",499,"Seed-feeding bird",4,498,"Bird watching","I",2
"45180","NH","Crop damage",499,"Seed-feeding bird",4,500,"Crop damage","I",2
"45181","NH","Crop damage",499,"Seed-feeding bird",4,500,"Seed dispersal","I",2
"45182","NH","Crop damage",499,"Seed-feeding bird",4,500,"Bird watching","I",2
"45183","NH","Crop damage",499,"Seed-feeding bird",4,501,"Crop damage","I",2
"45184","NH","Crop damage",499,"Seed-feeding bird",4,501,"Seed dispersal","I",2
"45185","NH","Crop damage",499,"Seed-feeding bird",4,501,"Bird watching","I",2
"45186","NH","Crop damage",499,"Seed-feeding bird",4,502,"Crop damage","I",2
"45187","NH","Crop damage",499,"Seed-feeding bird",4,502,"Seed dispersal","I",2
"45188","NH","Crop damage",499,"Seed-feeding bird",4,502,"Bird watching","I",2
"45189","NH","Crop damage",499,"Seed-feeding bird",4,503,"Crop damage","I",2
"45190","NH","Crop damage",499,"Seed-feeding bird",4,503,"Seed dispersal","I",2
"45191","NH","Crop damage",499,"Seed-feeding bird",4,503,"Bird watching","I",2
"45192","NH","Crop damage",499,"Seed-feeding bird",4,506,"Crop damage","I",2
"45193","NH","Crop damage",499,"Seed-feeding bird",9,494,"Crop damage","I",2
"45194","NH","Crop damage",499,"Seed-feeding bird",9,494,"Seed dispersal","I",2
"45195","NH","Crop damage",499,"Seed-feeding bird",9,494,"Bird watching","I",2
"45196","NH","Crop damage",499,"Seed-feeding bird",9,497,"Crop damage","I",2
"45197","NH","Crop damage",499,"Seed-feeding bird",9,497,"Seed dispersal","I",2
"45198","NH","Crop damage",499,"Seed-feeding bird",9,497,"Bird watching","I",2
"45199","NH","Crop damage",499,"Seed-feeding bird",9,498,"Crop damage","I",2
"45200","NH","Crop damage",499,"Seed-feeding bird",9,498,"Seed dispersal","I",2
"45201","NH","Crop damage",499,"Seed-feeding bird",9,498,"Bird watching","I",2
"45202","NH","Crop damage",499,"Seed-feeding bird",9,500,"Crop damage","I",2
"45203","NH","Crop damage",499,"Seed-feeding bird",9,500,"Seed dispersal","I",2
"45204","NH","Crop damage",499,"Seed-feeding bird",9,500,"Bird watching","I",2
"45205","NH","Crop damage",499,"Seed-feeding bird",9,501,"Crop damage","I",2
"45206","NH","Crop damage",499,"Seed-feeding bird",9,501,"Seed dispersal","I",2
"45207","NH","Crop damage",499,"Seed-feeding bird",9,501,"Bird watching","I",2
"45208","NH","Crop damage",499,"Seed-feeding bird",9,503,"Crop damage","I",2
"45209","NH","Crop damage",499,"Seed-feeding bird",9,503,"Seed dispersal","I",2
"45210","NH","Crop damage",499,"Seed-feeding bird",9,503,"Bird watching","I",2
"45211","NH","Crop damage",499,"Seed-feeding bird",9,506,"Crop damage","I",2
"45212","NH","Crop damage",500,"Seed-feeding bird",4,493,"Crop damage","I",2
"45213","NH","Crop damage",500,"Seed-feeding bird",4,493,"Seed dispersal","I",2
"45214","NH","Crop damage",500,"Seed-feeding bird",4,493,"Bird watching","I",2
"45215","NH","Crop damage",500,"Seed-feeding bird",4,494,"Crop damage","I",2
"45216","NH","Crop damage",500,"Seed-feeding bird",4,494,"Seed dispersal","I",2
"45217","NH","Crop damage",500,"Seed-feeding bird",4,494,"Bird watching","I",2
"45218","NH","Crop damage",500,"Seed-feeding bird",4,495,"Crop damage","I",2
"45219","NH","Crop damage",500,"Seed-feeding bird",4,495,"Seed dispersal","I",2
"45220","NH","Crop damage",500,"Seed-feeding bird",4,495,"Bird watching","I",2
"45221","NH","Crop damage",500,"Seed-feeding bird",4,496,"Crop damage","I",2
"45222","NH","Crop damage",500,"Seed-feeding bird",4,496,"Seed dispersal","I",2
"45223","NH","Crop damage",500,"Seed-feeding bird",4,496,"Bird watching","I",2
"45224","NH","Crop damage",500,"Seed-feeding bird",4,497,"Crop damage","I",2
"45225","NH","Crop damage",500,"Seed-feeding bird",4,497,"Seed dispersal","I",2
"45226","NH","Crop damage",500,"Seed-feeding bird",4,497,"Bird watching","I",2
"45227","NH","Crop damage",500,"Seed-feeding bird",4,498,"Crop damage","I",2
"45228","NH","Crop damage",500,"Seed-feeding bird",4,498,"Seed dispersal","I",2
"45229","NH","Crop damage",500,"Seed-feeding bird",4,498,"Bird watching","I",2
"45230","NH","Crop damage",500,"Seed-feeding bird",4,499,"Crop damage","I",2
"45231","NH","Crop damage",500,"Seed-feeding bird",4,499,"Seed dispersal","I",2
"45232","NH","Crop damage",500,"Seed-feeding bird",4,499,"Bird watching","I",2
"45233","NH","Crop damage",500,"Seed-feeding bird",4,501,"Crop damage","I",2
"45234","NH","Crop damage",500,"Seed-feeding bird",4,501,"Seed dispersal","I",2
"45235","NH","Crop damage",500,"Seed-feeding bird",4,501,"Bird watching","I",2
"45236","NH","Crop damage",500,"Seed-feeding bird",4,502,"Crop damage","I",2
"45237","NH","Crop damage",500,"Seed-feeding bird",4,502,"Seed dispersal","I",2
"45238","NH","Crop damage",500,"Seed-feeding bird",4,502,"Bird watching","I",2
"45239","NH","Crop damage",500,"Seed-feeding bird",4,503,"Crop damage","I",2
