"","management","services","node_id","taxon","node_int","node_to","services_to","hop","type"
"14615","E","None",14,"Plant",337,365,"Pest control",2,"I"
"14616","E","None",14,"Plant",337,369,"Pest control",2,"I"
"14617","E","None",14,"Plant",337,377,"Pest control",2,"I"
"14618","E","None",14,"Plant",337,376,"Pest control",2,"I"
"14619","E","None",14,"Plant",337,381,"Pest control",2,"I"
"14620","E","None",14,"Plant",337,378,"Pest control",2,"I"
"14621","E","None",14,"Plant",337,371,"None",2,"I"
"14622","E","None",14,"Plant",337,365,"Pest control",2,"I"
"14623","E","None",14,"Plant",337,369,"Pest control",2,"I"
"14624","E","None",14,"Plant",337,377,"Pest control",2,"I"
"14625","E","None",14,"Plant",337,376,"Pest control",2,"I"
"14626","E","None",14,"Plant",337,381,"Pest control",2,"I"
"14627","E","None",14,"Plant",337,378,"Pest control",2,"I"
"14628","E","None",14,"Plant",337,371,"None",2,"I"
"14629","E","None",7,"Plant",350,365,"Pest control",2,"I"
"14630","E","None",7,"Plant",350,365,"Pest control",2,"I"
"14631","E","None",80,"Plant",352,365,"Pest control",2,"I"
"14632","E","None",80,"Plant",352,376,"Pest control",2,"I"
"14633","E","None",80,"Plant",352,375,"None",2,"I"
"14634","E","None",80,"Plant",352,365,"Pest control",2,"I"
"14635","E","None",80,"Plant",352,376,"Pest control",2,"I"
"14636","E","None",80,"Plant",352,375,"None",2,"I"
"14637","E","None",5,"Plant",356,381,"Pest control",2,"I"
"14638","E","None",5,"Plant",356,378,"Pest control",2,"I"
"14639","E","None",5,"Plant",356,381,"Pest control",2,"I"
"14640","E","None",5,"Plant",356,378,"Pest control",2,"I"
"14641","E","None",78,"Plant",491,537,"None",2,"I"
"14642","E","None",78,"Plant",491,537,"None",2,"I"
"14643","E","None",1,"Plant",507,545,"Pest control",2,"I"
"14644","E","None",1,"Plant",507,546,"Pest control",2,"I"
"14645","E","None",1,"Plant",507,544,"Pest control",2,"I"
"14646","E","None",1,"Plant",507,545,"Pest control",2,"I"
"14647","E","None",1,"Plant",507,546,"Pest control",2,"I"
"14648","E","None",1,"Plant",507,544,"Pest control",2,"I"
"14649","E","None",1,"Plant",508,545,"Pest control",2,"I"
"14650","E","None",1,"Plant",508,548,"Pest control",2,"I"
"14651","E","None",1,"Plant",508,549,"Pest control",2,"I"
"14652","E","None",1,"Plant",508,546,"Pest control",2,"I"
"14653","E","None",1,"Plant",508,547,"Pest control",2,"I"
"14654","E","None",1,"Plant",508,550,"Pest control",2,"I"
"14655","E","None",1,"Plant",508,544,"Pest control",2,"I"
"14656","E","None",1,"Plant",508,545,"Pest control",2,"I"
"14657","E","None",1,"Plant",508,548,"Pest control",2,"I"
"14658","E","None",1,"Plant",508,549,"Pest control",2,"I"
"14659","E","None",1,"Plant",508,546,"Pest control",2,"I"
"14660","E","None",1,"Plant",508,547,"Pest control",2,"I"
"14661","E","None",1,"Plant",508,550,"Pest control",2,"I"
"14662","E","None",1,"Plant",508,544,"Pest control",2,"I"
"14663","E","None",1,"Plant",509,544,"Pest control",2,"I"
"14664","E","None",1,"Plant",509,546,"Pest control",2,"I"
"14665","E","None",1,"Plant",509,544,"Pest control",2,"I"
"14666","E","None",1,"Plant",509,546,"Pest control",2,"I"
"14667","E","None",1,"Plant",510,544,"Pest control",2,"I"
"14668","E","None",1,"Plant",510,545,"Pest control",2,"I"
"14669","E","None",1,"Plant",510,546,"Pest control",2,"I"
"14670","E","None",1,"Plant",510,548,"Pest control",2,"I"
"14671","E","None",1,"Plant",510,547,"Pest control",2,"I"
"14672","E","None",1,"Plant",510,551,"None",2,"I"
"14673","E","None",1,"Plant",510,544,"Pest control",2,"I"
"14674","E","None",1,"Plant",510,545,"Pest control",2,"I"
"14675","E","None",1,"Plant",510,546,"Pest control",2,"I"
"14676","E","None",1,"Plant",510,548,"Pest control",2,"I"
"14677","E","None",1,"Plant",510,547,"Pest control",2,"I"
"14678","E","None",1,"Plant",510,551,"None",2,"I"
"14679","E","None",5,"Plant",507,545,"Pest control",2,"I"
"14680","E","None",5,"Plant",507,546,"Pest control",2,"I"
"14681","E","None",5,"Plant",507,544,"Pest control",2,"I"
"14682","E","None",5,"Plant",507,545,"Pest control",2,"I"
"14683","E","None",5,"Plant",507,546,"Pest control",2,"I"
"14684","E","None",5,"Plant",507,544,"Pest control",2,"I"
"14685","E","None",5,"Plant",510,544,"Pest control",2,"I"
"14686","E","None",5,"Plant",510,545,"Pest control",2,"I"
"14687","E","None",5,"Plant",510,546,"Pest control",2,"I"
"14688","E","None",5,"Plant",510,548,"Pest control",2,"I"
"14689","E","None",5,"Plant",510,547,"Pest control",2,"I"
"14690","E","None",5,"Plant",510,551,"None",2,"I"
"14691","E","None",5,"Plant",510,544,"Pest control",2,"I"
"14692","E","None",5,"Plant",510,545,"Pest control",2,"I"
"14693","E","None",5,"Plant",510,546,"Pest control",2,"I"
"14694","E","None",5,"Plant",510,548,"Pest control",2,"I"
"14695","E","None",5,"Plant",510,547,"Pest control",2,"I"
"14696","E","None",5,"Plant",510,551,"None",2,"I"
"14697","E","None",7,"Plant",507,545,"Pest control",2,"I"
"14698","E","None",7,"Plant",507,546,"Pest control",2,"I"
"14699","E","None",7,"Plant",507,544,"Pest control",2,"I"
"14700","E","None",7,"Plant",507,545,"Pest control",2,"I"
"14701","E","None",7,"Plant",507,546,"Pest control",2,"I"
"14702","E","None",7,"Plant",507,544,"Pest control",2,"I"
"14703","E","None",7,"Plant",509,544,"Pest control",2,"I"
"14704","E","None",7,"Plant",509,546,"Pest control",2,"I"
"14705","E","None",7,"Plant",509,544,"Pest control",2,"I"
"14706","E","None",7,"Plant",509,546,"Pest control",2,"I"
"14707","E","None",7,"Plant",510,544,"Pest control",2,"I"
"14708","E","None",7,"Plant",510,545,"Pest control",2,"I"
"14709","E","None",7,"Plant",510,546,"Pest control",2,"I"
"14710","E","None",7,"Plant",510,548,"Pest control",2,"I"
"14711","E","None",7,"Plant",510,547,"Pest control",2,"I"
"14712","E","None",7,"Plant",510,551,"None",2,"I"
"14713","E","None",7,"Plant",510,544,"Pest control",2,"I"
"14714","E","None",7,"Plant",510,545,"Pest control",2,"I"
"14715","E","None",7,"Plant",510,546,"Pest control",2,"I"
"14716","E","None",7,"Plant",510,548,"Pest control",2,"I"
"14717","E","None",7,"Plant",510,547,"Pest control",2,"I"
"14718","E","None",7,"Plant",510,551,"None",2,"I"
"14719","E","None",12,"Plant",510,544,"Pest control",2,"I"
"14720","E","None",12,"Plant",510,545,"Pest control",2,"I"
"14721","E","None",12,"Plant",510,546,"Pest control",2,"I"
"14722","E","None",12,"Plant",510,548,"Pest control",2,"I"
"14723","E","None",12,"Plant",510,547,"Pest control",2,"I"
"14724","E","None",12,"Plant",510,551,"None",2,"I"
"14725","E","None",12,"Plant",510,544,"Pest control",2,"I"
"14726","E","None",12,"Plant",510,545,"Pest control",2,"I"
"14727","E","None",12,"Plant",510,546,"Pest control",2,"I"
"14728","E","None",12,"Plant",510,548,"Pest control",2,"I"
"14729","E","None",12,"Plant",510,547,"Pest control",2,"I"
"14730","E","None",12,"Plant",510,551,"None",2,"I"
"14731","E","None",33,"Plant",507,545,"Pest control",2,"I"
"14732","E","None",33,"Plant",507,546,"Pest control",2,"I"
"14733","E","None",33,"Plant",507,544,"Pest control",2,"I"
"14734","E","None",33,"Plant",507,545,"Pest control",2,"I"
"14735","E","None",33,"Plant",507,546,"Pest control",2,"I"
"14736","E","None",33,"Plant",507,544,"Pest control",2,"I"
"14737","E","None",33,"Plant",509,544,"Pest control",2,"I"
"14738","E","None",33,"Plant",509,546,"Pest control",2,"I"
"14739","E","None",33,"Plant",509,544,"Pest control",2,"I"
"14740","E","None",33,"Plant",509,546,"Pest control",2,"I"
"14741","E","None",33,"Plant",510,544,"Pest control",2,"I"
"14742","E","None",33,"Plant",510,545,"Pest control",2,"I"
"14743","E","None",33,"Plant",510,546,"Pest control",2,"I"
"14744","E","None",33,"Plant",510,548,"Pest control",2,"I"
"14745","E","None",33,"Plant",510,547,"Pest control",2,"I"
"14746","E","None",33,"Plant",510,551,"None",2,"I"
"14747","E","None",33,"Plant",510,544,"Pest control",2,"I"
"14748","E","None",33,"Plant",510,545,"Pest control",2,"I"
"14749","E","None",33,"Plant",510,546,"Pest control",2,"I"
"14750","E","None",33,"Plant",510,548,"Pest control",2,"I"
"14751","E","None",33,"Plant",510,547,"Pest control",2,"I"
"14752","E","None",33,"Plant",510,551,"None",2,"I"
"14753","E","None",34,"Plant",508,545,"Pest control",2,"I"
"14754","E","None",34,"Plant",508,548,"Pest control",2,"I"
"14755","E","None",34,"Plant",508,549,"Pest control",2,"I"
"14756","E","None",34,"Plant",508,546,"Pest control",2,"I"
"14757","E","None",34,"Plant",508,547,"Pest control",2,"I"
"14758","E","None",34,"Plant",508,550,"Pest control",2,"I"
"14759","E","None",34,"Plant",508,544,"Pest control",2,"I"
"14760","E","None",34,"Plant",508,545,"Pest control",2,"I"
"14761","E","None",34,"Plant",508,548,"Pest control",2,"I"
"14762","E","None",34,"Plant",508,549,"Pest control",2,"I"
"14763","E","None",34,"Plant",508,546,"Pest control",2,"I"
"14764","E","None",34,"Plant",508,547,"Pest control",2,"I"
"14765","E","None",34,"Plant",508,550,"Pest control",2,"I"
"14766","E","None",34,"Plant",508,544,"Pest control",2,"I"
"14767","E","None",34,"Plant",510,544,"Pest control",2,"I"
"14768","E","None",34,"Plant",510,545,"Pest control",2,"I"
"14769","E","None",34,"Plant",510,546,"Pest control",2,"I"
"14770","E","None",34,"Plant",510,548,"Pest control",2,"I"
"14771","E","None",34,"Plant",510,547,"Pest control",2,"I"
"14772","E","None",34,"Plant",510,551,"None",2,"I"
"14773","E","None",34,"Plant",510,544,"Pest control",2,"I"
"14774","E","None",34,"Plant",510,545,"Pest control",2,"I"
"14775","E","None",34,"Plant",510,546,"Pest control",2,"I"
"14776","E","None",34,"Plant",510,548,"Pest control",2,"I"
"14777","E","None",34,"Plant",510,547,"Pest control",2,"I"
"14778","E","None",34,"Plant",510,551,"None",2,"I"
"14779","E","None",36,"Plant",507,545,"Pest control",2,"I"
"14780","E","None",36,"Plant",507,546,"Pest control",2,"I"
"14781","E","None",36,"Plant",507,544,"Pest control",2,"I"
"14782","E","None",36,"Plant",507,545,"Pest control",2,"I"
"14783","E","None",36,"Plant",507,546,"Pest control",2,"I"
"14784","E","None",36,"Plant",507,544,"Pest control",2,"I"
"14785","E","None",36,"Plant",509,544,"Pest control",2,"I"
"14786","E","None",36,"Plant",509,546,"Pest control",2,"I"
"14787","E","None",36,"Plant",509,544,"Pest control",2,"I"
"14788","E","None",36,"Plant",509,546,"Pest control",2,"I"
"14789","E","None",36,"Plant",510,544,"Pest control",2,"I"
"14790","E","None",36,"Plant",510,545,"Pest control",2,"I"
"14791","E","None",36,"Plant",510,546,"Pest control",2,"I"
"14792","E","None",36,"Plant",510,548,"Pest control",2,"I"
"14793","E","None",36,"Plant",510,547,"Pest control",2,"I"
"14794","E","None",36,"Plant",510,551,"None",2,"I"
"14795","E","None",36,"Plant",510,544,"Pest control",2,"I"
"14796","E","None",36,"Plant",510,545,"Pest control",2,"I"
"14797","E","None",36,"Plant",510,546,"Pest control",2,"I"
"14798","E","None",36,"Plant",510,548,"Pest control",2,"I"
"14799","E","None",36,"Plant",510,547,"Pest control",2,"I"
"14800","E","None",36,"Plant",510,551,"None",2,"I"
"14801","E","None",40,"Plant",507,545,"Pest control",2,"I"
"14802","E","None",40,"Plant",507,546,"Pest control",2,"I"
"14803","E","None",40,"Plant",507,544,"Pest control",2,"I"
"14804","E","None",40,"Plant",507,545,"Pest control",2,"I"
"14805","E","None",40,"Plant",507,546,"Pest control",2,"I"
"14806","E","None",40,"Plant",507,544,"Pest control",2,"I"
"14807","E","None",40,"Plant",508,545,"Pest control",2,"I"
"14808","E","None",40,"Plant",508,548,"Pest control",2,"I"
"14809","E","None",40,"Plant",508,549,"Pest control",2,"I"
"14810","E","None",40,"Plant",508,546,"Pest control",2,"I"
"14811","E","None",40,"Plant",508,547,"Pest control",2,"I"
"14812","E","None",40,"Plant",508,550,"Pest control",2,"I"
"14813","E","None",40,"Plant",508,544,"Pest control",2,"I"
"14814","E","None",40,"Plant",508,545,"Pest control",2,"I"
"14815","E","None",40,"Plant",508,548,"Pest control",2,"I"
"14816","E","None",40,"Plant",508,549,"Pest control",2,"I"
"14817","E","None",40,"Plant",508,546,"Pest control",2,"I"
"14818","E","None",40,"Plant",508,547,"Pest control",2,"I"
"14819","E","None",40,"Plant",508,550,"Pest control",2,"I"
"14820","E","None",40,"Plant",508,544,"Pest control",2,"I"
"14821","E","None",40,"Plant",509,544,"Pest control",2,"I"
"14822","E","None",40,"Plant",509,546,"Pest control",2,"I"
"14823","E","None",40,"Plant",509,544,"Pest control",2,"I"
"14824","E","None",40,"Plant",509,546,"Pest control",2,"I"
"14825","E","None",40,"Plant",510,544,"Pest control",2,"I"
"14826","E","None",40,"Plant",510,545,"Pest control",2,"I"
"14827","E","None",40,"Plant",510,546,"Pest control",2,"I"
"14828","E","None",40,"Plant",510,548,"Pest control",2,"I"
"14829","E","None",40,"Plant",510,547,"Pest control",2,"I"
"14830","E","None",40,"Plant",510,551,"None",2,"I"
"14831","E","None",40,"Plant",510,544,"Pest control",2,"I"
"14832","E","None",40,"Plant",510,545,"Pest control",2,"I"
"14833","E","None",40,"Plant",510,546,"Pest control",2,"I"
"14834","E","None",40,"Plant",510,548,"Pest control",2,"I"
"14835","E","None",40,"Plant",510,547,"Pest control",2,"I"
"14836","E","None",40,"Plant",510,551,"None",2,"I"
"14837","E","None",44,"Plant",507,545,"Pest control",2,"I"
"14838","E","None",44,"Plant",507,546,"Pest control",2,"I"
"14839","E","None",44,"Plant",507,544,"Pest control",2,"I"
"14840","E","None",44,"Plant",507,545,"Pest control",2,"I"
"14841","E","None",44,"Plant",507,546,"Pest control",2,"I"
"14842","E","None",44,"Plant",507,544,"Pest control",2,"I"
"14843","E","None",44,"Plant",509,544,"Pest control",2,"I"
"14844","E","None",44,"Plant",509,546,"Pest control",2,"I"
"14845","E","None",44,"Plant",509,544,"Pest control",2,"I"
"14846","E","None",44,"Plant",509,546,"Pest control",2,"I"
"14847","E","None",44,"Plant",510,544,"Pest control",2,"I"
"14848","E","None",44,"Plant",510,545,"Pest control",2,"I"
"14849","E","None",44,"Plant",510,546,"Pest control",2,"I"
"14850","E","None",44,"Plant",510,548,"Pest control",2,"I"
"14851","E","None",44,"Plant",510,547,"Pest control",2,"I"
"14852","E","None",44,"Plant",510,551,"None",2,"I"
"14853","E","None",44,"Plant",510,544,"Pest control",2,"I"
"14854","E","None",44,"Plant",510,545,"Pest control",2,"I"
"14855","E","None",44,"Plant",510,546,"Pest control",2,"I"
"14856","E","None",44,"Plant",510,548,"Pest control",2,"I"
"14857","E","None",44,"Plant",510,547,"Pest control",2,"I"
"14858","E","None",44,"Plant",510,551,"None",2,"I"
"14859","E","None",45,"Plant",508,545,"Pest control",2,"I"
"14860","E","None",45,"Plant",508,548,"Pest control",2,"I"
"14861","E","None",45,"Plant",508,549,"Pest control",2,"I"
"14862","E","None",45,"Plant",508,546,"Pest control",2,"I"
"14863","E","None",45,"Plant",508,547,"Pest control",2,"I"
"14864","E","None",45,"Plant",508,550,"Pest control",2,"I"
"14865","E","None",45,"Plant",508,544,"Pest control",2,"I"
"14866","E","None",45,"Plant",508,545,"Pest control",2,"I"
"14867","E","None",45,"Plant",508,548,"Pest control",2,"I"
"14868","E","None",45,"Plant",508,549,"Pest control",2,"I"
"14869","E","None",45,"Plant",508,546,"Pest control",2,"I"
"14870","E","None",45,"Plant",508,547,"Pest control",2,"I"
"14871","E","None",45,"Plant",508,550,"Pest control",2,"I"
"14872","E","None",45,"Plant",508,544,"Pest control",2,"I"
"14873","E","None",45,"Plant",510,544,"Pest control",2,"I"
"14874","E","None",45,"Plant",510,545,"Pest control",2,"I"
"14875","E","None",45,"Plant",510,546,"Pest control",2,"I"
"14876","E","None",45,"Plant",510,548,"Pest control",2,"I"
"14877","E","None",45,"Plant",510,547,"Pest control",2,"I"
"14878","E","None",45,"Plant",510,551,"None",2,"I"
"14879","E","None",45,"Plant",510,544,"Pest control",2,"I"
"14880","E","None",45,"Plant",510,545,"Pest control",2,"I"
"14881","E","None",45,"Plant",510,546,"Pest control",2,"I"
"14882","E","None",45,"Plant",510,548,"Pest control",2,"I"
"14883","E","None",45,"Plant",510,547,"Pest control",2,"I"
"14884","E","None",45,"Plant",510,551,"None",2,"I"
"14885","E","None",49,"Plant",507,545,"Pest control",2,"I"
"14886","E","None",49,"Plant",507,546,"Pest control",2,"I"
"14887","E","None",49,"Plant",507,544,"Pest control",2,"I"
"14888","E","None",49,"Plant",507,545,"Pest control",2,"I"
"14889","E","None",49,"Plant",507,546,"Pest control",2,"I"
"14890","E","None",49,"Plant",507,544,"Pest control",2,"I"
"14891","E","None",49,"Plant",509,544,"Pest control",2,"I"
"14892","E","None",49,"Plant",509,546,"Pest control",2,"I"
"14893","E","None",49,"Plant",509,544,"Pest control",2,"I"
"14894","E","None",49,"Plant",509,546,"Pest control",2,"I"
"14895","E","None",49,"Plant",510,544,"Pest control",2,"I"
"14896","E","None",49,"Plant",510,545,"Pest control",2,"I"
"14897","E","None",49,"Plant",510,546,"Pest control",2,"I"
"14898","E","None",49,"Plant",510,548,"Pest control",2,"I"
"14899","E","None",49,"Plant",510,547,"Pest control",2,"I"
"14900","E","None",49,"Plant",510,551,"None",2,"I"
"14901","E","None",49,"Plant",510,544,"Pest control",2,"I"
"14902","E","None",49,"Plant",510,545,"Pest control",2,"I"
"14903","E","None",49,"Plant",510,546,"Pest control",2,"I"
"14904","E","None",49,"Plant",510,548,"Pest control",2,"I"
"14905","E","None",49,"Plant",510,547,"Pest control",2,"I"
"14906","E","None",49,"Plant",510,551,"None",2,"I"
"14907","E","None",50,"Plant",507,545,"Pest control",2,"I"
"14908","E","None",50,"Plant",507,546,"Pest control",2,"I"
"14909","E","None",50,"Plant",507,544,"Pest control",2,"I"
"14910","E","None",50,"Plant",507,545,"Pest control",2,"I"
"14911","E","None",50,"Plant",507,546,"Pest control",2,"I"
"14912","E","None",50,"Plant",507,544,"Pest control",2,"I"
"14913","E","None",50,"Plant",508,545,"Pest control",2,"I"
"14914","E","None",50,"Plant",508,548,"Pest control",2,"I"
"14915","E","None",50,"Plant",508,549,"Pest control",2,"I"
"14916","E","None",50,"Plant",508,546,"Pest control",2,"I"
"14917","E","None",50,"Plant",508,547,"Pest control",2,"I"
"14918","E","None",50,"Plant",508,550,"Pest control",2,"I"
"14919","E","None",50,"Plant",508,544,"Pest control",2,"I"
"14920","E","None",50,"Plant",508,545,"Pest control",2,"I"
"14921","E","None",50,"Plant",508,548,"Pest control",2,"I"
"14922","E","None",50,"Plant",508,549,"Pest control",2,"I"
"14923","E","None",50,"Plant",508,546,"Pest control",2,"I"
"14924","E","None",50,"Plant",508,547,"Pest control",2,"I"
"14925","E","None",50,"Plant",508,550,"Pest control",2,"I"
"14926","E","None",50,"Plant",508,544,"Pest control",2,"I"
"14927","E","None",50,"Plant",510,544,"Pest control",2,"I"
"14928","E","None",50,"Plant",510,545,"Pest control",2,"I"
"14929","E","None",50,"Plant",510,546,"Pest control",2,"I"
"14930","E","None",50,"Plant",510,548,"Pest control",2,"I"
"14931","E","None",50,"Plant",510,547,"Pest control",2,"I"
"14932","E","None",50,"Plant",510,551,"None",2,"I"
"14933","E","None",50,"Plant",510,544,"Pest control",2,"I"
"14934","E","None",50,"Plant",510,545,"Pest control",2,"I"
"14935","E","None",50,"Plant",510,546,"Pest control",2,"I"
"14936","E","None",50,"Plant",510,548,"Pest control",2,"I"
"14937","E","None",50,"Plant",510,547,"Pest control",2,"I"
"14938","E","None",50,"Plant",510,551,"None",2,"I"
"14939","E","None",51,"Plant",507,545,"Pest control",2,"I"
"14940","E","None",51,"Plant",507,546,"Pest control",2,"I"
"14941","E","None",51,"Plant",507,544,"Pest control",2,"I"
"14942","E","None",51,"Plant",507,545,"Pest control",2,"I"
"14943","E","None",51,"Plant",507,546,"Pest control",2,"I"
"14944","E","None",51,"Plant",507,544,"Pest control",2,"I"
"14945","E","None",51,"Plant",508,545,"Pest control",2,"I"
"14946","E","None",51,"Plant",508,548,"Pest control",2,"I"
"14947","E","None",51,"Plant",508,549,"Pest control",2,"I"
"14948","E","None",51,"Plant",508,546,"Pest control",2,"I"
"14949","E","None",51,"Plant",508,547,"Pest control",2,"I"
"14950","E","None",51,"Plant",508,550,"Pest control",2,"I"
"14951","E","None",51,"Plant",508,544,"Pest control",2,"I"
"14952","E","None",51,"Plant",508,545,"Pest control",2,"I"
"14953","E","None",51,"Plant",508,548,"Pest control",2,"I"
"14954","E","None",51,"Plant",508,549,"Pest control",2,"I"
"14955","E","None",51,"Plant",508,546,"Pest control",2,"I"
"14956","E","None",51,"Plant",508,547,"Pest control",2,"I"
"14957","E","None",51,"Plant",508,550,"Pest control",2,"I"
"14958","E","None",51,"Plant",508,544,"Pest control",2,"I"
"14959","E","None",51,"Plant",509,544,"Pest control",2,"I"
"14960","E","None",51,"Plant",509,546,"Pest control",2,"I"
"14961","E","None",51,"Plant",509,544,"Pest control",2,"I"
"14962","E","None",51,"Plant",509,546,"Pest control",2,"I"
"14963","E","None",51,"Plant",510,544,"Pest control",2,"I"
"14964","E","None",51,"Plant",510,545,"Pest control",2,"I"
"14965","E","None",51,"Plant",510,546,"Pest control",2,"I"
"14966","E","None",51,"Plant",510,548,"Pest control",2,"I"
"14967","E","None",51,"Plant",510,547,"Pest control",2,"I"
"14968","E","None",51,"Plant",510,551,"None",2,"I"
"14969","E","None",51,"Plant",510,544,"Pest control",2,"I"
"14970","E","None",51,"Plant",510,545,"Pest control",2,"I"
"14971","E","None",51,"Plant",510,546,"Pest control",2,"I"
"14972","E","None",51,"Plant",510,548,"Pest control",2,"I"
"14973","E","None",51,"Plant",510,547,"Pest control",2,"I"
"14974","E","None",51,"Plant",510,551,"None",2,"I"
"14975","E","None",53,"Plant",508,545,"Pest control",2,"I"
"14976","E","None",53,"Plant",508,548,"Pest control",2,"I"
"14977","E","None",53,"Plant",508,549,"Pest control",2,"I"
"14978","E","None",53,"Plant",508,546,"Pest control",2,"I"
"14979","E","None",53,"Plant",508,547,"Pest control",2,"I"
"14980","E","None",53,"Plant",508,550,"Pest control",2,"I"
"14981","E","None",53,"Plant",508,544,"Pest control",2,"I"
"14982","E","None",53,"Plant",508,545,"Pest control",2,"I"
"14983","E","None",53,"Plant",508,548,"Pest control",2,"I"
"14984","E","None",53,"Plant",508,549,"Pest control",2,"I"
"14985","E","None",53,"Plant",508,546,"Pest control",2,"I"
"14986","E","None",53,"Plant",508,547,"Pest control",2,"I"
"14987","E","None",53,"Plant",508,550,"Pest control",2,"I"
"14988","E","None",53,"Plant",508,544,"Pest control",2,"I"
"14989","E","None",53,"Plant",510,544,"Pest control",2,"I"
"14990","E","None",53,"Plant",510,545,"Pest control",2,"I"
"14991","E","None",53,"Plant",510,546,"Pest control",2,"I"
"14992","E","None",53,"Plant",510,548,"Pest control",2,"I"
"14993","E","None",53,"Plant",510,547,"Pest control",2,"I"
"14994","E","None",53,"Plant",510,551,"None",2,"I"
"14995","E","None",53,"Plant",510,544,"Pest control",2,"I"
"14996","E","None",53,"Plant",510,545,"Pest control",2,"I"
"14997","E","None",53,"Plant",510,546,"Pest control",2,"I"
"14998","E","None",53,"Plant",510,548,"Pest control",2,"I"
"14999","E","None",53,"Plant",510,547,"Pest control",2,"I"
"15000","E","None",53,"Plant",510,551,"None",2,"I"
"15001","E","None",59,"Plant",507,545,"Pest control",2,"I"
"15002","E","None",59,"Plant",507,546,"Pest control",2,"I"
"15003","E","None",59,"Plant",507,544,"Pest control",2,"I"
"15004","E","None",59,"Plant",507,545,"Pest control",2,"I"
"15005","E","None",59,"Plant",507,546,"Pest control",2,"I"
"15006","E","None",59,"Plant",507,544,"Pest control",2,"I"
"15007","E","None",59,"Plant",510,544,"Pest control",2,"I"
"15008","E","None",59,"Plant",510,545,"Pest control",2,"I"
"15009","E","None",59,"Plant",510,546,"Pest control",2,"I"
"15010","E","None",59,"Plant",510,548,"Pest control",2,"I"
"15011","E","None",59,"Plant",510,547,"Pest control",2,"I"
"15012","E","None",59,"Plant",510,551,"None",2,"I"
"15013","E","None",59,"Plant",510,544,"Pest control",2,"I"
"15014","E","None",59,"Plant",510,545,"Pest control",2,"I"
"15015","E","None",59,"Plant",510,546,"Pest control",2,"I"
"15016","E","None",59,"Plant",510,548,"Pest control",2,"I"
"15017","E","None",59,"Plant",510,547,"Pest control",2,"I"
"15018","E","None",59,"Plant",510,551,"None",2,"I"
"15019","E","None",64,"Plant",507,545,"Pest control",2,"I"
"15020","E","None",64,"Plant",507,546,"Pest control",2,"I"
"15021","E","None",64,"Plant",507,544,"Pest control",2,"I"
"15022","E","None",64,"Plant",507,545,"Pest control",2,"I"
"15023","E","None",64,"Plant",507,546,"Pest control",2,"I"
"15024","E","None",64,"Plant",507,544,"Pest control",2,"I"
"15025","E","None",64,"Plant",508,545,"Pest control",2,"I"
"15026","E","None",64,"Plant",508,548,"Pest control",2,"I"
"15027","E","None",64,"Plant",508,549,"Pest control",2,"I"
"15028","E","None",64,"Plant",508,546,"Pest control",2,"I"
"15029","E","None",64,"Plant",508,547,"Pest control",2,"I"
"15030","E","None",64,"Plant",508,550,"Pest control",2,"I"
"15031","E","None",64,"Plant",508,544,"Pest control",2,"I"
"15032","E","None",64,"Plant",508,545,"Pest control",2,"I"
"15033","E","None",64,"Plant",508,548,"Pest control",2,"I"
"15034","E","None",64,"Plant",508,549,"Pest control",2,"I"
"15035","E","None",64,"Plant",508,546,"Pest control",2,"I"
"15036","E","None",64,"Plant",508,547,"Pest control",2,"I"
"15037","E","None",64,"Plant",508,550,"Pest control",2,"I"
"15038","E","None",64,"Plant",508,544,"Pest control",2,"I"
"15039","E","None",64,"Plant",510,544,"Pest control",2,"I"
"15040","E","None",64,"Plant",510,545,"Pest control",2,"I"
"15041","E","None",64,"Plant",510,546,"Pest control",2,"I"
"15042","E","None",64,"Plant",510,548,"Pest control",2,"I"
"15043","E","None",64,"Plant",510,547,"Pest control",2,"I"
"15044","E","None",64,"Plant",510,551,"None",2,"I"
"15045","E","None",64,"Plant",510,544,"Pest control",2,"I"
"15046","E","None",64,"Plant",510,545,"Pest control",2,"I"
"15047","E","None",64,"Plant",510,546,"Pest control",2,"I"
"15048","E","None",64,"Plant",510,548,"Pest control",2,"I"
"15049","E","None",64,"Plant",510,547,"Pest control",2,"I"
"15050","E","None",64,"Plant",510,551,"None",2,"I"
"15051","E","None",72,"Plant",510,544,"Pest control",2,"I"
"15052","E","None",72,"Plant",510,545,"Pest control",2,"I"
"15053","E","None",72,"Plant",510,546,"Pest control",2,"I"
"15054","E","None",72,"Plant",510,548,"Pest control",2,"I"
"15055","E","None",72,"Plant",510,547,"Pest control",2,"I"
"15056","E","None",72,"Plant",510,551,"None",2,"I"
"15057","E","None",72,"Plant",510,544,"Pest control",2,"I"
"15058","E","None",72,"Plant",510,545,"Pest control",2,"I"
"15059","E","None",72,"Plant",510,546,"Pest control",2,"I"
"15060","E","None",72,"Plant",510,548,"Pest control",2,"I"
"15061","E","None",72,"Plant",510,547,"Pest control",2,"I"
"15062","E","None",72,"Plant",510,551,"None",2,"I"
"15063","E","None",73,"Plant",507,545,"Pest control",2,"I"
"15064","E","None",73,"Plant",507,546,"Pest control",2,"I"
"15065","E","None",73,"Plant",507,544,"Pest control",2,"I"
"15066","E","None",73,"Plant",507,545,"Pest control",2,"I"
"15067","E","None",73,"Plant",507,546,"Pest control",2,"I"
"15068","E","None",73,"Plant",507,544,"Pest control",2,"I"
