"management","services_from","node_from","node_to","taxon_from","services_to","hop","type"
"M","Pest control",541,476,"Insect seed-feeder parasitoid","Crop damage",1,"I"
"M","Pest control",541,480,"Insect seed-feeder parasitoid","Crop damage",1,"I"
"M","Pest control",541,484,"Insect seed-feeder parasitoid","Crop damage",1,"I"
"M","Pollination",106,26,"Flower-visiting insect","None",1,"I"
"M","Pollination",180,26,"Flower-visiting insect","None",1,"I"
"M","Pollination",254,15,"Flower-visiting insect","None",1,"I"
"M","Pollination",293,26,"Flower-visiting insect","None",1,"I"
"M","Pest control",400,26,"Leaf-miner parasitoid","None",1,"I"
"M","Pest control",433,72,"Leaf-miner parasitoid","None",1,"I"
"M","Pest control",436,72,"Leaf-miner parasitoid","None",1,"I"
"M","Pest control",465,26,"Leaf-miner parasitoid","None",1,"I"
"SI","Pollination",99,10,"Flower-visiting insect","None",1,"I"
"SI","Pollination",117,18,"Flower-visiting insect","None",1,"I"
"SI","Pollination",117,73,"Flower-visiting insect","None",1,"I"
"SI","Pollination",120,18,"Flower-visiting insect","None",1,"I"
"SI","Pollination",122,56,"Flower-visiting insect","None",1,"I"
"SI","Pollination",125,26,"Flower-visiting insect","None",1,"I"
"SI","Pollination",126,56,"Flower-visiting insect","None",1,"I"
"SI","Pollination",132,10,"Flower-visiting insect","None",1,"I"
"SI","Pollination",132,43,"Flower-visiting insect","None",1,"I"
"SI","Pollination",132,56,"Flower-visiting insect","None",1,"I"
"SI","Pollination",134,10,"Flower-visiting insect","None",1,"I"
"SI","Pollination",135,10,"Flower-visiting insect","None",1,"I"
"SI","Pollination",136,24,"Flower-visiting insect","None",1,"I"
"SI","Pollination",137,10,"Flower-visiting insect","None",1,"I"
"SI","Pollination",138,24,"Flower-visiting insect","None",1,"I"
"SI","Pollination",152,10,"Flower-visiting insect","None",1,"I"
"SI","Pollination",158,10,"Flower-visiting insect","None",1,"I"
"SI","Pollination",158,18,"Flower-visiting insect","None",1,"I"
"SI","Pollination",158,24,"Flower-visiting insect","None",1,"I"
"SI","Pollination",158,56,"Flower-visiting insect","None",1,"I"
"SI","Pollination",160,24,"Flower-visiting insect","None",1,"I"
"SI","Pollination",164,10,"Flower-visiting insect","None",1,"I"
"SI","Pollination",167,56,"Flower-visiting insect","None",1,"I"
"SI","Pollination",173,10,"Flower-visiting insect","None",1,"I"
"SI","Pollination",173,24,"Flower-visiting insect","None",1,"I"
"SI","Pollination",173,36,"Flower-visiting insect","None",1,"I"
"SI","Pollination",173,43,"Flower-visiting insect","None",1,"I"
"SI","Pollination",173,56,"Flower-visiting insect","None",1,"I"
"SI","Pollination",173,71,"Flower-visiting insect","None",1,"I"
"SI","Pollination",175,22,"Flower-visiting insect","None",1,"I"
"SI","Pollination",177,24,"Flower-visiting insect","None",1,"I"
"SI","Pollination",180,56,"Flower-visiting insect","None",1,"I"
"SI","Pollination",184,56,"Flower-visiting insect","None",1,"I"
"SI","Pollination",187,43,"Flower-visiting insect","None",1,"I"
"SI","Pollination",190,56,"Flower-visiting insect","None",1,"I"
"SI","Pollination",192,24,"Flower-visiting insect","None",1,"I"
"SI","Pollination",196,72,"Flower-visiting insect","None",1,"I"
"SI","Pollination",197,56,"Flower-visiting insect","None",1,"I"
"SI","Pollination",203,56,"Flower-visiting insect","None",1,"I"
"SI","Pollination",216,10,"Flower-visiting insect","None",1,"I"
"SI","Pollination",217,15,"Flower-visiting insect","None",1,"I"
"SI","Pollination",222,24,"Flower-visiting insect","None",1,"I"
"SI","Pollination",227,10,"Flower-visiting insect","None",1,"I"
"SI","Pollination",227,24,"Flower-visiting insect","None",1,"I"
"SI","Pollination",227,56,"Flower-visiting insect","None",1,"I"
"SI","Pollination",232,24,"Flower-visiting insect","None",1,"I"
"SI","Pollination",239,26,"Flower-visiting insect","None",1,"I"
"SI","Pollination",239,56,"Flower-visiting insect","None",1,"I"
"SI","Pollination",242,56,"Flower-visiting insect","None",1,"I"
"SI","Pollination",243,56,"Flower-visiting insect","None",1,"I"
"SI","Pollination",244,10,"Flower-visiting insect","None",1,"I"
"SI","Pollination",244,56,"Flower-visiting insect","None",1,"I"
"SI","Pollination",245,56,"Flower-visiting insect","None",1,"I"
"SI","Pollination",247,56,"Flower-visiting insect","None",1,"I"
"SI","Pollination",250,10,"Flower-visiting insect","None",1,"I"
"SI","Pollination",254,10,"Flower-visiting insect","None",1,"I"
"SI","Pollination",254,56,"Flower-visiting insect","None",1,"I"
"SI","Pollination",254,57,"Flower-visiting insect","None",1,"I"
"SI","Pollination",254,72,"Flower-visiting insect","None",1,"I"
"SI","Pollination",259,56,"Flower-visiting insect","None",1,"I"
"SI","Pollination",261,10,"Flower-visiting insect","None",1,"I"
"SI","Pollination",272,56,"Flower-visiting insect","None",1,"I"
"SI","Pollination",272,71,"Flower-visiting insect","None",1,"I"
"SI","Pollination",274,56,"Flower-visiting insect","None",1,"I"
"SI","Pollination",275,18,"Flower-visiting insect","None",1,"I"
"SI","Pollination",278,56,"Flower-visiting insect","None",1,"I"
"SI","Pollination",281,56,"Flower-visiting insect","None",1,"I"
"SI","Pollination",282,56,"Flower-visiting insect","None",1,"I"
"SI","Pollination",299,56,"Flower-visiting insect","None",1,"I"
"SI","Pollination",300,56,"Flower-visiting insect","None",1,"I"
"SI","Pollination",301,10,"Flower-visiting insect","None",1,"I"
"SI","Pollination",301,56,"Flower-visiting insect","None",1,"I"
"SI","Pollination",302,10,"Flower-visiting insect","None",1,"I"
"SI","Pollination",306,73,"Flower-visiting insect","None",1,"I"
"SI","Pollination",315,56,"Flower-visiting insect","None",1,"I"
"SI","Pollination",315,72,"Flower-visiting insect","None",1,"I"
"SI","Pollination",316,24,"Flower-visiting insect","None",1,"I"
"SI","Pollination",316,56,"Flower-visiting insect","None",1,"I"
"SI","Pollination",320,71,"Flower-visiting insect","None",1,"I"
"SI","Pollination",324,10,"Flower-visiting insect","None",1,"I"
"SI","Crop damage",339,31,"Aphid","None",1,"I"
"SI","Crop damage",341,36,"Aphid","None",1,"I"
"SI","Crop damage",341,56,"Aphid","None",1,"I"
"SI","Crop damage",342,26,"Aphid","None",1,"I"
"SI","Crop damage",346,72,"Aphid","None",1,"I"
"SI","Crop damage",346,73,"Aphid","None",1,"I"
"SI","Crop damage",347,10,"Aphid","None",1,"I"
"SI","Crop damage",349,91,"Aphid","Crop production",1,"I"
"SI","Crop damage",352,17,"Aphid","None",1,"I"
"SI","Crop damage",352,61,"Aphid","None",1,"I"
"SI","Crop damage",355,41,"Aphid","None",1,"I"
"SI","Crop damage",356,41,"Aphid","None",1,"I"
"SI","Crop damage",356,91,"Aphid","Crop production",1,"I"
"SI","Crop damage",356,92,"Aphid","Crop production",1,"I"
"SI","Crop damage",356,93,"Aphid","Crop production",1,"I"
"SI","Crop damage",359,24,"Aphid","None",1,"I"
"SI","Crop damage",361,26,"Aphid","None",1,"I"
"SI","Pest control",363,41,"Primary aphid parasitoid","None",1,"I"
"SI","Pest control",363,93,"Primary aphid parasitoid","Crop production",1,"I"
"SI","Pest control",363,356,"Primary aphid parasitoid","Crop damage",1,"I"
"SI","Pest control",365,56,"Primary aphid parasitoid","None",1,"I"
"SI","Pest control",365,91,"Primary aphid parasitoid","Crop production",1,"I"
"SI","Pest control",365,341,"Primary aphid parasitoid","Crop damage",1,"I"
"SI","Pest control",365,356,"Primary aphid parasitoid","Crop damage",1,"I"
"SI","Pest control",366,41,"Primary aphid parasitoid","None",1,"I"
"SI","Pest control",366,91,"Primary aphid parasitoid","Crop production",1,"I"
"SI","Pest control",366,92,"Primary aphid parasitoid","Crop production",1,"I"
"SI","Pest control",366,93,"Primary aphid parasitoid","Crop production",1,"I"
"SI","Pest control",366,356,"Primary aphid parasitoid","Crop damage",1,"I"
"SI","Pest control",367,91,"Primary aphid parasitoid","Crop production",1,"I"
"SI","Pest control",367,93,"Primary aphid parasitoid","Crop production",1,"I"
"SI","Pest control",367,356,"Primary aphid parasitoid","Crop damage",1,"I"
"SI","Pest control",368,41,"Primary aphid parasitoid","None",1,"I"
"SI","Pest control",368,91,"Primary aphid parasitoid","Crop production",1,"I"
"SI","Pest control",368,92,"Primary aphid parasitoid","Crop production",1,"I"
"SI","Pest control",368,93,"Primary aphid parasitoid","Crop production",1,"I"
"SI","Pest control",368,356,"Primary aphid parasitoid","Crop damage",1,"I"
"SI","Pest control",370,24,"Primary aphid parasitoid","None",1,"I"
"SI","Pest control",370,359,"Primary aphid parasitoid","Crop damage",1,"I"
"SI","Pest control",372,24,"Primary aphid parasitoid","None",1,"I"
"SI","Pest control",372,41,"Primary aphid parasitoid","None",1,"I"
"SI","Pest control",372,92,"Primary aphid parasitoid","Crop production",1,"I"
"SI","Pest control",372,93,"Primary aphid parasitoid","Crop production",1,"I"
"SI","Pest control",372,356,"Primary aphid parasitoid","Crop damage",1,"I"
"SI","Pest control",372,359,"Primary aphid parasitoid","Crop damage",1,"I"
"SI","Pest control",374,36,"Secondary aphid parasitoid","None",1,"I"
"SI","Pest control",374,41,"Secondary aphid parasitoid","None",1,"I"
"SI","Pest control",374,91,"Secondary aphid parasitoid","Crop production",1,"I"
"SI","Pest control",374,93,"Secondary aphid parasitoid","Crop production",1,"I"
"SI","Pest control",374,341,"Secondary aphid parasitoid","Crop damage",1,"I"
"SI","Pest control",374,356,"Secondary aphid parasitoid","Crop damage",1,"I"
"SI","Pest control",375,36,"Secondary aphid parasitoid","None",1,"I"
"SI","Pest control",375,91,"Secondary aphid parasitoid","Crop production",1,"I"
"SI","Pest control",375,93,"Secondary aphid parasitoid","Crop production",1,"I"
"SI","Pest control",375,341,"Secondary aphid parasitoid","Crop damage",1,"I"
"SI","Pest control",375,356,"Secondary aphid parasitoid","Crop damage",1,"I"
"SI","Pest control",376,93,"Secondary aphid parasitoid","Crop production",1,"I"
"SI","Pest control",376,356,"Secondary aphid parasitoid","Crop damage",1,"I"
"SI","Pest control",378,36,"Secondary aphid parasitoid","None",1,"I"
"SI","Pest control",378,41,"Secondary aphid parasitoid","None",1,"I"
"SI","Pest control",378,341,"Secondary aphid parasitoid","Crop damage",1,"I"
"SI","Pest control",378,356,"Secondary aphid parasitoid","Crop damage",1,"I"
"SI","Pest control",379,31,"Secondary aphid parasitoid","None",1,"I"
"SI","Pest control",379,93,"Secondary aphid parasitoid","Crop production",1,"I"
"SI","Pest control",379,339,"Secondary aphid parasitoid","Crop damage",1,"I"
"SI","Pest control",379,356,"Secondary aphid parasitoid","Crop damage",1,"I"
"SI","Pest control",387,24,"Leaf-miner parasitoid","None",1,"I"
"SI","Pest control",387,26,"Leaf-miner parasitoid","None",1,"I"
"SI","Pest control",388,24,"Leaf-miner parasitoid","None",1,"I"
"SI","Pest control",392,24,"Leaf-miner parasitoid","None",1,"I"
"SI","Pest control",395,24,"Leaf-miner parasitoid","None",1,"I"
"SI","Pest control",399,24,"Leaf-miner parasitoid","None",1,"I"
"SI","Pest control",408,15,"Leaf-miner parasitoid","None",1,"I"
"SI","Pest control",408,80,"Leaf-miner parasitoid","None",1,"I"
"SI","Pest control",410,93,"Leaf-miner parasitoid","Crop production",1,"I"
"SI","Pest control",413,24,"Leaf-miner parasitoid","None",1,"I"
"SI","Pest control",415,72,"Leaf-miner parasitoid","None",1,"I"
"SI","Pest control",417,10,"Leaf-miner parasitoid","None",1,"I"
"SI","Pest control",419,13,"Leaf-miner parasitoid","None",1,"I"
"SI","Pest control",419,15,"Leaf-miner parasitoid","None",1,"I"
"SI","Pest control",419,24,"Leaf-miner parasitoid","None",1,"I"
"SI","Pest control",419,26,"Leaf-miner parasitoid","None",1,"I"
"SI","Pest control",420,24,"Leaf-miner parasitoid","None",1,"I"
"SI","Pest control",420,72,"Leaf-miner parasitoid","None",1,"I"
"SI","Pest control",423,24,"Leaf-miner parasitoid","None",1,"I"
"SI","Pest control",423,72,"Leaf-miner parasitoid","None",1,"I"
"SI","Pest control",424,24,"Leaf-miner parasitoid","None",1,"I"
"SI","Pest control",427,88,"Leaf-miner parasitoid","Crop production",1,"I"
"SI","Pest control",428,13,"Leaf-miner parasitoid","None",1,"I"
"SI","Pest control",431,26,"Leaf-miner parasitoid","None",1,"I"
"SI","Pest control",431,41,"Leaf-miner parasitoid","None",1,"I"
"SI","Pest control",433,59,"Leaf-miner parasitoid","None",1,"I"
"SI","Pest control",435,24,"Leaf-miner parasitoid","None",1,"I"
"SI","Pest control",436,24,"Leaf-miner parasitoid","None",1,"I"
"SI","Pest control",436,59,"Leaf-miner parasitoid","None",1,"I"
"SI","Pest control",436,88,"Leaf-miner parasitoid","Crop production",1,"I"
"SI","Pest control",436,90,"Leaf-miner parasitoid","Crop production",1,"I"
"SI","Pest control",437,26,"Leaf-miner parasitoid","None",1,"I"
"SI","Pest control",438,10,"Leaf-miner parasitoid","None",1,"I"
"SI","Pest control",439,24,"Leaf-miner parasitoid","None",1,"I"
"SI","Pest control",443,10,"Leaf-miner parasitoid","None",1,"I"
"SI","Pest control",443,24,"Leaf-miner parasitoid","None",1,"I"
"SI","Pest control",443,26,"Leaf-miner parasitoid","None",1,"I"
"SI","Pest control",443,59,"Leaf-miner parasitoid","None",1,"I"
"SI","Pest control",443,72,"Leaf-miner parasitoid","None",1,"I"
"SI","Pest control",443,88,"Leaf-miner parasitoid","Crop production",1,"I"
"SI","Pest control",443,90,"Leaf-miner parasitoid","Crop production",1,"I"
"SI","Pest control",443,92,"Leaf-miner parasitoid","Crop production",1,"I"
"SI","Pest control",445,24,"Leaf-miner parasitoid","None",1,"I"
"SI","Pest control",445,59,"Leaf-miner parasitoid","None",1,"I"
"SI","Pest control",453,24,"Leaf-miner parasitoid","None",1,"I"
"SI","Pest control",453,72,"Leaf-miner parasitoid","None",1,"I"
"SI","Pest control",455,88,"Leaf-miner parasitoid","Crop production",1,"I"
"SI","Pest control",456,72,"Leaf-miner parasitoid","None",1,"I"
"SI","Pest control",461,59,"Leaf-miner parasitoid","None",1,"I"
"SI","Pest control",463,24,"Leaf-miner parasitoid","None",1,"I"
"SI","Pest control",465,15,"Leaf-miner parasitoid","None",1,"I"
"SI","Pest control",465,24,"Leaf-miner parasitoid","None",1,"I"
"SI","Pest control",465,41,"Leaf-miner parasitoid","None",1,"I"
"SI","Pest control",465,72,"Leaf-miner parasitoid","None",1,"I"
"SI","Pest control",467,10,"Leaf-miner parasitoid","None",1,"I"
"SI","Pest control",467,17,"Leaf-miner parasitoid","None",1,"I"
"SI","Pest control",467,24,"Leaf-miner parasitoid","None",1,"I"
"SI","Pest control",468,24,"Leaf-miner parasitoid","None",1,"I"
"SI","Pest control",468,26,"Leaf-miner parasitoid","None",1,"I"
"SI","Pest control",468,72,"Leaf-miner parasitoid","None",1,"I"
"SI","Pest control",468,92,"Leaf-miner parasitoid","Crop production",1,"I"
"SI","Pest control",469,72,"Leaf-miner parasitoid","None",1,"I"
"SI","Crop damage",480,13,"Seed-feeding insect","None",1,"I"
"SI","Pollination",95,13,"Flower-visiting insect","None",1,"I"
"SI","Pollination",95,24,"Flower-visiting insect","None",1,"I"
"SI","Pollination",106,13,"Flower-visiting insect","None",1,"I"
"SI","Pollination",107,13,"Flower-visiting insect","None",1,"I"
"SI","Pollination",117,13,"Flower-visiting insect","None",1,"I"
"SI","Pollination",118,13,"Flower-visiting insect","None",1,"I"
"SI","Pollination",120,13,"Flower-visiting insect","None",1,"I"
"SI","Pollination",121,13,"Flower-visiting insect","None",1,"I"
"SI","Pollination",123,24,"Flower-visiting insect","None",1,"I"
"SI","Pollination",165,24,"Flower-visiting insect","None",1,"I"
"SI","Pollination",173,13,"Flower-visiting insect","None",1,"I"
"SI","Pollination",184,13,"Flower-visiting insect","None",1,"I"
"SI","Pollination",191,24,"Flower-visiting insect","None",1,"I"
"SI","Pollination",207,24,"Flower-visiting insect","None",1,"I"
"SI","Pollination",218,24,"Flower-visiting insect","None",1,"I"
"SI","Pollination",226,24,"Flower-visiting insect","None",1,"I"
"SI","Pollination",231,13,"Flower-visiting insect","None",1,"I"
"SI","Pollination",250,73,"Flower-visiting insect","None",1,"I"
"SI","Pollination",254,24,"Flower-visiting insect","None",1,"I"
"SI","Pollination",265,24,"Flower-visiting insect","None",1,"I"
"SI","Pollination",280,13,"Flower-visiting insect","None",1,"I"
"SI","Pollination",284,24,"Flower-visiting insect","None",1,"I"
"SI","Pollination",288,24,"Flower-visiting insect","None",1,"I"
"SI","Pollination",297,24,"Flower-visiting insect","None",1,"I"
"SI","Pollination",300,13,"Flower-visiting insect","None",1,"I"
"SI","Pollination",301,13,"Flower-visiting insect","None",1,"I"
"SI","Pollination",301,24,"Flower-visiting insect","None",1,"I"
"SI","Pollination",303,24,"Flower-visiting insect","None",1,"I"
"SI","Pollination",304,24,"Flower-visiting insect","None",1,"I"
"SI","Pollination",311,26,"Flower-visiting insect","None",1,"I"
"SI","Pollination",312,13,"Flower-visiting insect","None",1,"I"
"SI","Pollination",318,24,"Flower-visiting insect","None",1,"I"
"SI","Pollination",325,17,"Flower-visiting insect","None",1,"I"
"SI","Crop damage",335,13,"Aphid","None",1,"I"
"SI","Crop damage",341,64,"Aphid","None",1,"I"
"SI","Crop damage",349,41,"Aphid","None",1,"I"
"SI","Crop damage",360,26,"Aphid","None",1,"I"
"SI","Pest control",363,13,"Primary aphid parasitoid","None",1,"I"
"SI","Pest control",363,335,"Primary aphid parasitoid","Crop damage",1,"I"
"SI","Pest control",374,24,"Secondary aphid parasitoid","None",1,"I"
"SI","Pest control",374,359,"Secondary aphid parasitoid","Crop damage",1,"I"
"SI","Pest control",394,24,"Leaf-miner parasitoid","None",1,"I"
"SI","Pest control",423,26,"Leaf-miner parasitoid","None",1,"I"
"SI","Pest control",424,26,"Leaf-miner parasitoid","None",1,"I"
"SI","Pest control",433,26,"Leaf-miner parasitoid","None",1,"I"
"SI","Pest control",433,41,"Leaf-miner parasitoid","None",1,"I"
"SI","Pest control",436,26,"Leaf-miner parasitoid","None",1,"I"
"SI","Pest control",436,41,"Leaf-miner parasitoid","None",1,"I"
"SI","Pest control",443,13,"Leaf-miner parasitoid","None",1,"I"
"SI","Pest control",443,41,"Leaf-miner parasitoid","None",1,"I"
"SI","Pest control",445,13,"Leaf-miner parasitoid","None",1,"I"
"SI","Pest control",453,41,"Leaf-miner parasitoid","None",1,"I"
"SI","Pest control",455,41,"Leaf-miner parasitoid","None",1,"I"
"SI","Pest control",462,26,"Leaf-miner parasitoid","None",1,"I"
"SI","Pest control",469,26,"Leaf-miner parasitoid","None",1,"I"
"SI","Crop damage",482,13,"Seed-feeding insect","None",1,"I"
"SI","Pest control",532,482,"Insect seed-feeder parasitoid","Crop damage",1,"I"
"SI","Pollination",106,89,"Flower-visiting insect","Crop production",1,"I"
"SI","Pollination",120,89,"Flower-visiting insect","Crop production",1,"I"
"SI","Pollination",190,89,"Flower-visiting insect","Crop production",1,"I"
"SI","Pollination",293,89,"Flower-visiting insect","Crop production",1,"I"
"SI","Pest control",420,89,"Leaf-miner parasitoid","Crop production",1,"I"
"SI","Pest control",423,41,"Leaf-miner parasitoid","None",1,"I"
"SI","Pest control",436,89,"Leaf-miner parasitoid","Crop production",1,"I"
"SI","Pest control",443,89,"Leaf-miner parasitoid","Crop production",1,"I"
"SI","Pest control",467,89,"Leaf-miner parasitoid","Crop production",1,"I"
"SI","Crop damage",481,13,"Seed-feeding insect","None",1,"I"
"SI","Crop damage",484,13,"Seed-feeding insect","None",1,"I"
"SI","Pest control",532,480,"Insect seed-feeder parasitoid","Crop damage",1,"I"
"SI","Pest control",532,481,"Insect seed-feeder parasitoid","Crop damage",1,"I"
"SI","Pest control",532,484,"Insect seed-feeder parasitoid","Crop damage",1,"I"
"SI","Pest control",538,480,"Insect seed-feeder parasitoid","Crop damage",1,"I"
"SI","Pest control",538,481,"Insect seed-feeder parasitoid","Crop damage",1,"I"
"SI","Pest control",538,484,"Insect seed-feeder parasitoid","Crop damage",1,"I"
"SI","Pollination",103,13,"Flower-visiting insect","None",1,"I"
"SI","Pollination",116,13,"Flower-visiting insect","None",1,"I"
"SI","Pollination",120,73,"Flower-visiting insect","None",1,"I"
"SI","Pollination",144,24,"Flower-visiting insect","None",1,"I"
"SI","Pollination",159,24,"Flower-visiting insect","None",1,"I"
"SI","Pollination",173,26,"Flower-visiting insect","None",1,"I"
"SI","Pollination",182,56,"Flower-visiting insect","None",1,"I"
"SI","Pollination",183,56,"Flower-visiting insect","None",1,"I"
"SI","Pollination",205,56,"Flower-visiting insect","None",1,"I"
"SI","Pollination",216,24,"Flower-visiting insect","None",1,"I"
"SI","Pollination",243,24,"Flower-visiting insect","None",1,"I"
"SI","Pollination",260,56,"Flower-visiting insect","None",1,"I"
"SI","Pollination",266,73,"Flower-visiting insect","None",1,"I"
"SI","Pollination",273,24,"Flower-visiting insect","None",1,"I"
"SI","Pollination",298,13,"Flower-visiting insect","None",1,"I"
"SI","Pollination",301,26,"Flower-visiting insect","None",1,"I"
"SI","Pollination",306,56,"Flower-visiting insect","None",1,"I"
"SI","Pollination",313,56,"Flower-visiting insect","None",1,"I"
"SI","Pollination",320,56,"Flower-visiting insect","None",1,"I"
"SI","Crop damage",353,80,"Aphid","None",1,"I"
"SI","Crop damage",358,13,"Aphid","None",1,"I"
"SI","Crop damage",362,72,"Aphid","None",1,"I"
"SI","Pest control",363,72,"Primary aphid parasitoid","None",1,"I"
"SI","Pest control",363,358,"Primary aphid parasitoid","Crop damage",1,"I"
"SI","Pest control",363,362,"Primary aphid parasitoid","Crop damage",1,"I"
"SI","Pest control",367,13,"Primary aphid parasitoid","None",1,"I"
"SI","Pest control",367,335,"Primary aphid parasitoid","Crop damage",1,"I"
"SI","Pest control",369,13,"Primary aphid parasitoid","None",1,"I"
"SI","Pest control",369,335,"Primary aphid parasitoid","Crop damage",1,"I"
"SI","Pest control",374,13,"Secondary aphid parasitoid","None",1,"I"
"SI","Pest control",374,335,"Secondary aphid parasitoid","Crop damage",1,"I"
"SI","Pest control",374,358,"Secondary aphid parasitoid","Crop damage",1,"I"
"SI","Pest control",375,13,"Secondary aphid parasitoid","None",1,"I"
"SI","Pest control",375,335,"Secondary aphid parasitoid","Crop damage",1,"I"
"SI","Pest control",376,13,"Secondary aphid parasitoid","None",1,"I"
"SI","Pest control",376,335,"Secondary aphid parasitoid","Crop damage",1,"I"
"SI","Pest control",379,13,"Secondary aphid parasitoid","None",1,"I"
"SI","Pest control",379,335,"Secondary aphid parasitoid","Crop damage",1,"I"
"SI","Pollination",108,2,"Flower-visiting insect","None",1,"I"
"SI","Pollination",108,24,"Flower-visiting insect","None",1,"I"
"SI","Pollination",119,13,"Flower-visiting insect","None",1,"I"
"SI","Pollination",123,2,"Flower-visiting insect","None",1,"I"
"SI","Pollination",132,24,"Flower-visiting insect","None",1,"I"
"SI","Pollination",148,24,"Flower-visiting insect","None",1,"I"
"SI","Pollination",152,13,"Flower-visiting insect","None",1,"I"
"SI","Pollination",158,2,"Flower-visiting insect","None",1,"I"
"SI","Pollination",173,17,"Flower-visiting insect","None",1,"I"
"SI","Pollination",173,29,"Flower-visiting insect","None",1,"I"
"SI","Pollination",189,24,"Flower-visiting insect","None",1,"I"
"SI","Pollination",194,2,"Flower-visiting insect","None",1,"I"
"SI","Pollination",195,24,"Flower-visiting insect","None",1,"I"
"SI","Pollination",202,2,"Flower-visiting insect","None",1,"I"
"SI","Pollination",203,24,"Flower-visiting insect","None",1,"I"
"SI","Pollination",204,24,"Flower-visiting insect","None",1,"I"
"SI","Pollination",211,2,"Flower-visiting insect","None",1,"I"
"SI","Pollination",224,13,"Flower-visiting insect","None",1,"I"
"SI","Pollination",232,2,"Flower-visiting insect","None",1,"I"
"SI","Pollination",247,24,"Flower-visiting insect","None",1,"I"
"SI","Pollination",253,29,"Flower-visiting insect","None",1,"I"
"SI","Pollination",254,2,"Flower-visiting insect","None",1,"I"
"SI","Pollination",254,29,"Flower-visiting insect","None",1,"I"
"SI","Pollination",272,24,"Flower-visiting insect","None",1,"I"
"SI","Pollination",279,13,"Flower-visiting insect","None",1,"I"
"SI","Pollination",290,24,"Flower-visiting insect","None",1,"I"
"SI","Pollination",291,24,"Flower-visiting insect","None",1,"I"
"SI","Pollination",295,2,"Flower-visiting insect","None",1,"I"
"SI","Pollination",295,24,"Flower-visiting insect","None",1,"I"
"SI","Pollination",296,2,"Flower-visiting insect","None",1,"I"
"SI","Pollination",301,29,"Flower-visiting insect","None",1,"I"
"SI","Pollination",302,13,"Flower-visiting insect","None",1,"I"
"SI","Pollination",302,24,"Flower-visiting insect","None",1,"I"
"SI","Pollination",302,56,"Flower-visiting insect","None",1,"I"
"SI","Pollination",306,24,"Flower-visiting insect","None",1,"I"
"SI","Pollination",311,24,"Flower-visiting insect","None",1,"I"
"SI","Pollination",315,10,"Flower-visiting insect","None",1,"I"
"SI","Pollination",325,2,"Flower-visiting insect","None",1,"I"
"SI","Pollination",325,24,"Flower-visiting insect","None",1,"I"
"SI","Pollination",331,24,"Flower-visiting insect","None",1,"I"
"SI","Crop damage",343,41,"Aphid","None",1,"I"
"SI","Pest control",371,24,"Primary aphid parasitoid","None",1,"I"
"SI","Pest control",371,359,"Primary aphid parasitoid","Crop damage",1,"I"
"SI","Pest control",375,41,"Secondary aphid parasitoid","None",1,"I"
"SI","Pest control",376,41,"Secondary aphid parasitoid","None",1,"I"
"SI","Pest control",387,41,"Leaf-miner parasitoid","None",1,"I"
"SI","Pest control",389,26,"Leaf-miner parasitoid","None",1,"I"
"SI","Pest control",399,41,"Leaf-miner parasitoid","None",1,"I"
"SI","Pest control",402,16,"Leaf-miner parasitoid","None",1,"I"
"SI","Pest control",409,41,"Leaf-miner parasitoid","None",1,"I"
"SI","Pest control",420,41,"Leaf-miner parasitoid","None",1,"I"
"SI","Pest control",439,41,"Leaf-miner parasitoid","None",1,"I"
"SI","Pest control",440,29,"Leaf-miner parasitoid","None",1,"I"
"SI","Pest control",443,16,"Leaf-miner parasitoid","None",1,"I"
"SI","Pest control",445,41,"Leaf-miner parasitoid","None",1,"I"
"SI","Pest control",448,24,"Leaf-miner parasitoid","None",1,"I"
"SI","Pest control",454,41,"Leaf-miner parasitoid","None",1,"I"
"SI","Pest control",455,13,"Leaf-miner parasitoid","None",1,"I"
"SI","Pest control",455,26,"Leaf-miner parasitoid","None",1,"I"
"SI","Pest control",460,41,"Leaf-miner parasitoid","None",1,"I"
"SI","Pest control",462,13,"Leaf-miner parasitoid","None",1,"I"
"SI","Pest control",465,16,"Leaf-miner parasitoid","None",1,"I"
"SI","Pest control",467,13,"Leaf-miner parasitoid","None",1,"I"
"SI","Pest control",467,41,"Leaf-miner parasitoid","None",1,"I"
"SI","Pest control",468,16,"Leaf-miner parasitoid","None",1,"I"
"SI","Pest control",469,41,"Leaf-miner parasitoid","None",1,"I"
"SI","Crop damage",476,13,"Seed-feeding insect","None",1,"I"
"SI","Crop damage",483,55,"Seed-feeding insect","None",1,"I"
"SI","Crop damage",490,26,"Seed-feeding insect","None",1,"I"
"SI","Pest control",532,476,"Insect seed-feeder parasitoid","Crop damage",1,"I"
"SI","Pest control",534,490,"Insect seed-feeder parasitoid","Crop damage",1,"I"
"SI","Pest control",538,476,"Insect seed-feeder parasitoid","Crop damage",1,"I"
"SI","Pest control",538,482,"Insect seed-feeder parasitoid","Crop damage",1,"I"
"SI","Pest control",540,476,"Insect seed-feeder parasitoid","Crop damage",1,"I"
"SI","Pest control",540,480,"Insect seed-feeder parasitoid","Crop damage",1,"I"
"SI","Pest control",540,482,"Insect seed-feeder parasitoid","Crop damage",1,"I"
"SI","Pest control",540,484,"Insect seed-feeder parasitoid","Crop damage",1,"I"
"SI","Pest control",541,476,"Insect seed-feeder parasitoid","Crop damage",1,"I"
"SI","Pest control",541,480,"Insect seed-feeder parasitoid","Crop damage",1,"I"
