"management","services_from","node_from","node_to","taxon_from","services_to","hop","type"
"M","Pollination",308,78,"Flower-visiting","None",1,"I"
"M","Pollination",179,11,"Flower-visiting","None",1,"I"
"M","Pollination",164,11,"Flower-visiting","None",1,"I"
"M","None",141,11,"Flower-visiting","None",1,"I"
"M","Pollination",179,47,"Flower-visiting","None",1,"I"
"M","Pollination",179,61,"Flower-visiting","None",1,"I"
"M","None",193,47,"Flower-visiting","None",1,"I"
"M","Pollination",179,76,"Flower-visiting","None",1,"I"
"M","None",166,26,"Flower-visiting","None",1,"I"
"M","Pollination",228,26,"Flower-visiting","None",1,"I"
"M","Pollination",179,26,"Flower-visiting","None",1,"I"
"M","Pollination",179,38,"Flower-visiting","None",1,"I"
"M","Pollination",198,26,"Flower-visiting","None",1,"I"
"M","None",128,61,"Flower-visiting","None",1,"I"
"M","Pollination",264,61,"Flower-visiting","None",1,"I"
"M","Pollination",244,61,"Flower-visiting","None",1,"I"
"M","Pollination",303,61,"Flower-visiting","None",1,"I"
"M","Pollination",164,61,"Flower-visiting","None",1,"I"
"M","Pollination",164,20,"Flower-visiting","None",1,"I"
"M","Pollination",247,61,"Flower-visiting","None",1,"I"
"M","None",196,61,"Flower-visiting","None",1,"I"
"M","None",131,28,"Flower-visiting","None",1,"I"
"M","None",259,61,"Flower-visiting","None",1,"I"
"M","Pollination",244,28,"Flower-visiting","None",1,"I"
"M","None",259,11,"Flower-visiting","None",1,"I"
"M","Pollination",138,61,"Flower-visiting","None",1,"I"
"M","None",259,62,"Flower-visiting","None",1,"I"
"M","Pollination",248,61,"Flower-visiting","None",1,"I"
"M","Pollination",138,47,"Flower-visiting","None",1,"I"
"M","None",237,26,"Flower-visiting","None",1,"I"
"M","Pollination",286,61,"Flower-visiting","None",1,"I"
"M","None",209,61,"Flower-visiting","None",1,"I"
"M","Pollination",285,61,"Flower-visiting","None",1,"I"
"M","Pollination",164,26,"Flower-visiting","None",1,"I"
"M","None",181,24,"Flower-visiting","None",1,"I"
"M","Pollination",249,61,"Flower-visiting","None",1,"I"
"M","Pollination",302,61,"Flower-visiting","None",1,"I"
"M","None",252,61,"Flower-visiting","None",1,"I"
"M","None",250,61,"Flower-visiting","None",1,"I"
"M","None",173,61,"Flower-visiting","None",1,"I"
"M","None",132,61,"Flower-visiting","None",1,"I"
"M","None",196,95,"Flower-visiting","Crop production",1,"I"
"M","None",223,17,"Flower-visiting","None",1,"I"
"M","Pollination",249,11,"Flower-visiting","None",1,"I"
"M","None",255,11,"Flower-visiting","None",1,"I"
"M","None",142,26,"Flower-visiting","None",1,"I"
"M","None",143,11,"Flower-visiting","None",1,"I"
"M","Pollination",138,11,"Flower-visiting","None",1,"I"
"M","Pollination",222,11,"Flower-visiting","None",1,"I"
"M","None",158,11,"Flower-visiting","None",1,"I"
"M","None",170,11,"Flower-visiting","None",1,"I"
"M","None",266,11,"Flower-visiting","None",1,"I"
"M","None",140,11,"Flower-visiting","None",1,"I"
"M","None",304,11,"Flower-visiting","None",1,"I"
"M","Pollination",303,11,"Flower-visiting","None",1,"I"
"M","None",301,61,"Flower-visiting","None",1,"I"
"M","Pollination",276,3,"Flower-visiting","None",1,"I"
"M","Pollination",318,3,"Flower-visiting","None",1,"I"
"M","Pollination",124,3,"Flower-visiting","None",1,"I"
"M","Pollination",124,14,"Flower-visiting","None",1,"I"
"M","Pollination",323,14,"Flower-visiting","None",1,"I"
"M","Pollination",212,26,"Flower-visiting","None",1,"I"
"M","Pollination",295,26,"Flower-visiting","None",1,"I"
"M","Pollination",112,14,"Flower-visiting","None",1,"I"
"M","None",345,54,"Aphid","None",1,"I"
"M","None",435,44,"Leaf-miner parasitoid","None",1,"I"
"M","None",426,28,"Leaf-miner parasitoid","None",1,"I"
"M","None",471,44,"Leaf-miner parasitoid","None",1,"I"
"M","Pest control",457,26,"Leaf-miner parasitoid","None",1,"I"
"M","None",452,28,"Leaf-miner parasitoid","None",1,"I"
"M","None",425,28,"Leaf-miner parasitoid","None",1,"I"
"M","None",389,44,"Leaf-miner parasitoid","None",1,"I"
"M","Pest control",457,44,"Leaf-miner parasitoid","None",1,"I"
"M","Pest control",445,44,"Leaf-miner parasitoid","None",1,"I"
"M","None",435,26,"Leaf-miner parasitoid","None",1,"I"
"M","None",433,26,"Leaf-miner parasitoid","None",1,"I"
"M","None",446,26,"Leaf-miner parasitoid","None",1,"I"
"M","Pest control",445,14,"Leaf-miner parasitoid","None",1,"I"
"M","None",462,44,"Leaf-miner parasitoid","None",1,"I"
"M","None",454,28,"Leaf-miner parasitoid","None",1,"I"
"M","None",451,28,"Leaf-miner parasitoid","None",1,"I"
"M","None",461,44,"Leaf-miner parasitoid","None",1,"I"
"M","None",447,44,"Leaf-miner parasitoid","None",1,"I"
"M","None",423,44,"Leaf-miner parasitoid","None",1,"I"
"M","Pest control",422,44,"Leaf-miner parasitoid","None",1,"I"
"M","None",436,54,"Leaf-miner parasitoid","None",1,"I"
"M","Pest control",412,44,"Leaf-miner parasitoid","None",1,"I"
"M","None",470,44,"Leaf-miner parasitoid","None",1,"I"
"M","None",453,44,"Leaf-miner parasitoid","None",1,"I"
"M","None",407,28,"Leaf-miner parasitoid","None",1,"I"
"M","Pest control",457,14,"Leaf-miner parasitoid","None",1,"I"
"M","None",471,26,"Leaf-miner parasitoid","None",1,"I"
"M","None",426,54,"Leaf-miner parasitoid","None",1,"I"
"M","Pest control",445,54,"Leaf-miner parasitoid","None",1,"I"
"M","None",423,14,"Leaf-miner parasitoid","None",1,"I"
"M","None",401,44,"Leaf-miner parasitoid","None",1,"I"
"M","None",492,28,"Seed-feeding insect","None",1,"I"
"M","None",484,14,"Seed-feeding insect","None",1,"I"
"M","None",493,78,"Seed-feeding insect","None",1,"I"
"M","None",494,78,"Seed-feeding insect","None",1,"I"
"M","None",530,492,"Insect seed-feeder parasitoid","None",1,"I"
"M","None",530,494,"Insect seed-feeder parasitoid","None",1,"I"
"M","None",534,484,"Insect seed-feeder parasitoid","None",1,"I"
"M","None",540,484,"Insect seed-feeder parasitoid","None",1,"I"
"M","None",542,484,"Insect seed-feeder parasitoid","None",1,"I"
"M","None",543,484,"Insect seed-feeder parasitoid","None",1,"I"
"M","Pollination",248,26,"Flower-visiting","None",1,"I"
"M","Pollination",303,26,"Flower-visiting","None",1,"I"
"M","None",246,14,"Flower-visiting","None",1,"I"
"M","None",258,26,"Flower-visiting","None",1,"I"
"M","None",131,26,"Flower-visiting","None",1,"I"
"M","Pollination",101,26,"Flower-visiting","None",1,"I"
"M","None",230,26,"Flower-visiting","None",1,"I"
"M","Pollination",303,25,"Flower-visiting","None",1,"I"
"M","None",163,25,"Flower-visiting","None",1,"I"
"M","None",167,25,"Flower-visiting","None",1,"I"
"M","Pollination",151,25,"Flower-visiting","None",1,"I"
"M","Pollination",152,25,"Flower-visiting","None",1,"I"
"M","Pollination",283,25,"Flower-visiting","None",1,"I"
"M","Pollination",195,26,"Flower-visiting","None",1,"I"
"M","None",254,25,"Flower-visiting","None",1,"I"
"M","None",210,26,"Flower-visiting","None",1,"I"
"M","Pollination",335,26,"Flower-visiting","None",1,"I"
"M","None",193,26,"Flower-visiting","None",1,"I"
"M","None",259,26,"Flower-visiting","None",1,"I"
"M","None",173,26,"Flower-visiting","None",1,"I"
"M","None",237,2,"Flower-visiting","None",1,"I"
"M","None",240,26,"Flower-visiting","None",1,"I"
"M","Pollination",247,26,"Flower-visiting","None",1,"I"
"M","None",215,26,"Flower-visiting","None",1,"I"
"M","None",267,14,"Flower-visiting","None",1,"I"
"M","None",255,26,"Flower-visiting","None",1,"I"
"M","None",139,26,"Flower-visiting","None",1,"I"
"M","Pest control",545,508,"Rodent ectoparasite","Crop damage",1,"I"
"M","Pest control",548,508,"Rodent ectoparasite","Crop damage",1,"I"
"M","Pest control",549,508,"Rodent ectoparasite","Crop damage",1,"I"
"M","Pollination",236,14,"Flower-visiting","None",1,"I"
"M","Pollination",123,14,"Flower-visiting","None",1,"I"
"M","Pollination",126,14,"Flower-visiting","None",1,"I"
"M","Pollination",190,14,"Flower-visiting","None",1,"I"
"M","Pollination",127,14,"Flower-visiting","None",1,"I"
"M","Pollination",231,26,"Flower-visiting","None",1,"I"
"M","None",343,69,"Aphid","None",1,"I"
"M","Crop damage",351,44,"Aphid","None",1,"I"
"M","None",362,28,"Aphid","None",1,"I"
"M","None",337,14,"Aphid","None",1,"I"
"M","Pest control",376,361,"Secondary aphid parasitoid","None",1,"I"
"M","Pest control",365,337,"Primary aphid parasitoid","None",1,"I"
"M","None",464,28,"Leaf-miner parasitoid","None",1,"I"
"M","None",435,28,"Leaf-miner parasitoid","None",1,"I"
"M","None",471,28,"Leaf-miner parasitoid","None",1,"I"
"M","None",455,44,"Leaf-miner parasitoid","None",1,"I"
"M","None",396,26,"Leaf-miner parasitoid","None",1,"I"
"M","None",447,14,"Leaf-miner parasitoid","None",1,"I"
"M","Pest control",438,28,"Leaf-miner parasitoid","None",1,"I"
"M","None",287,26,"Flower-visiting","None",1,"I"
"M","None",270,26,"Flower-visiting","None",1,"I"
"M","None",255,78,"Flower-visiting","None",1,"I"
"M","None",306,26,"Flower-visiting","None",1,"I"
"M","Pollination",305,26,"Flower-visiting","None",1,"I"
"M","None",197,26,"Flower-visiting","None",1,"I"
"M","None",224,26,"Flower-visiting","None",1,"I"
"M","None",129,26,"Flower-visiting","None",1,"I"
"M","None",299,26,"Flower-visiting","None",1,"I"
"M","None",291,26,"Flower-visiting","None",1,"I"
"M","Pollination",327,19,"Flower-visiting","None",1,"I"
"M","None",113,14,"Flower-visiting","None",1,"I"
"M","Pollination",101,14,"Flower-visiting","None",1,"I"
"M","None",171,26,"Flower-visiting","None",1,"I"
"M","Pollination",303,14,"Flower-visiting","None",1,"I"
"M","None",213,26,"Flower-visiting","None",1,"I"
"M","Pollination",179,14,"Flower-visiting","None",1,"I"
"M","None",320,26,"Flower-visiting","None",1,"I"
"M","Pollination",284,14,"Flower-visiting","None",1,"I"
"M","Pollination",302,14,"Flower-visiting","None",1,"I"
"M","Pollination",313,28,"Flower-visiting","None",1,"I"
"M","None",314,14,"Flower-visiting","None",1,"I"
"M","Pollination",122,14,"Flower-visiting","None",1,"I"
"M","Pollination",277,26,"Flower-visiting","None",1,"I"
"M","Pollination",188,61,"Flower-visiting","None",1,"I"
"M","Pollination",322,61,"Flower-visiting","None",1,"I"
"M","Pollination",211,61,"Flower-visiting","None",1,"I"
"M","Pollination",126,78,"Flower-visiting","None",1,"I"
"M","Pollination",315,61,"Flower-visiting","None",1,"I"
"M","None",355,86,"Aphid","None",1,"I"
"M","None",364,77,"Aphid","None",1,"I"
"M","None",360,14,"Aphid","None",1,"I"
"M","Pest control",365,364,"Primary aphid parasitoid","None",1,"I"
"M","Pest control",369,337,"Primary aphid parasitoid","None",1,"I"
"M","Pest control",377,337,"Secondary aphid parasitoid","None",1,"I"
"M","Pest control",376,337,"Secondary aphid parasitoid","None",1,"I"
"M","Pest control",381,337,"Secondary aphid parasitoid","None",1,"I"
"M","Pest control",378,337,"Secondary aphid parasitoid","None",1,"I"
"M","None",371,337,"Primary aphid parasitoid","None",1,"I"
"M","Pest control",365,360,"Primary aphid parasitoid","None",1,"I"
"M","Pest control",376,360,"Secondary aphid parasitoid","None",1,"I"
"M","Pollination",308,61,"Flower-visiting","None",1,"I"
"M","Pollination",189,61,"Flower-visiting","None",1,"I"
"M","Pollination",265,61,"Flower-visiting","None",1,"I"
"M","Pollination",179,28,"Flower-visiting","None",1,"I"
"M","Pollination",300,14,"Flower-visiting","None",1,"I"
"M","Pollination",150,26,"Flower-visiting","None",1,"I"
"M","Pollination",222,26,"Flower-visiting","None",1,"I"
"M","None",165,26,"Flower-visiting","None",1,"I"
"M","None",109,14,"Flower-visiting","None",1,"I"
"M","Pollination",303,28,"Flower-visiting","None",1,"I"
"M","Pollination",125,14,"Flower-visiting","None",1,"I"
"M","Pollination",276,26,"Flower-visiting","None",1,"I"
"M","Pollination",317,11,"Flower-visiting","None",1,"I"
"M","None",345,44,"Aphid","None",1,"I"
"M","None",373,361,"Primary aphid parasitoid","None",1,"I"
"M","Pest control",457,28,"Leaf-miner parasitoid","None",1,"I"
"M","None",391,28,"Leaf-miner parasitoid","None",1,"I"
"M","Pest control",445,18,"Leaf-miner parasitoid","None",1,"I"
"M","None",470,18,"Leaf-miner parasitoid","None",1,"I"
"M","None",404,18,"Leaf-miner parasitoid","None",1,"I"
"M","None",467,18,"Leaf-miner parasitoid","None",1,"I"
"M","Pest control",469,44,"Leaf-miner parasitoid","None",1,"I"
"M","None",411,44,"Leaf-miner parasitoid","None",1,"I"
"M","None",456,44,"Leaf-miner parasitoid","None",1,"I"
"M","None",441,44,"Leaf-miner parasitoid","None",1,"I"
"M","None",450,26,"Leaf-miner parasitoid","None",1,"I"
"M","Pest control",469,14,"Leaf-miner parasitoid","None",1,"I"
"M","None",442,31,"Leaf-miner parasitoid","None",1,"I"
"M","None",464,14,"Leaf-miner parasitoid","None",1,"I"
"M","None",485,60,"Seed-feeding insect","None",1,"I"
"M","None",478,14,"Seed-feeding insect","None",1,"I"
"M","None",534,478,"Insect seed-feeder parasitoid","None",1,"I"
"M","None",536,492,"Insect seed-feeder parasitoid","None",1,"I"
"M","None",540,478,"Insect seed-feeder parasitoid","None",1,"I"
"M","None",542,478,"Insect seed-feeder parasitoid","None",1,"I"
"M","None",542,482,"Insect seed-feeder parasitoid","None",1,"I"
"M","None",542,486,"Insect seed-feeder parasitoid","None",1,"I"
"M","None",543,478,"Insect seed-feeder parasitoid","None",1,"I"
"M","None",543,482,"Insect seed-feeder parasitoid","None",1,"I"
"M","None",543,486,"Insect seed-feeder parasitoid","None",1,"I"
"M","Crop damage",508,64,"Seed-feeding rodent","None",1,"I"
"M","Pollination",179,31,"Flower-visiting","None",1,"I"
"M","None",258,31,"Flower-visiting","None",1,"I"
"M","None",259,31,"Flower-visiting","None",1,"I"
"M","Pollination",303,31,"Flower-visiting","None",1,"I"
"M","Pollination",179,19,"Flower-visiting","None",1,"I"
"M","Pollination",308,26,"Flower-visiting","None",1,"I"
"M","Pollination",293,26,"Flower-visiting","None",1,"I"
"M","None",201,26,"Flower-visiting","None",1,"I"
"M","None",292,26,"Flower-visiting","None",1,"I"
"M","Pollination",138,26,"Flower-visiting","None",1,"I"
"M","Pollination",313,26,"Flower-visiting","None",1,"I"
"M","None",333,26,"Flower-visiting","None",1,"I"
"M","None",297,2,"Flower-visiting","None",1,"I"
"M","None",217,2,"Flower-visiting","None",1,"I"
"M","None",208,2,"Flower-visiting","None",1,"I"
"M","Pollination",327,2,"Flower-visiting","None",1,"I"
"M","Pollination",327,26,"Flower-visiting","None",1,"I"
"M","None",298,2,"Flower-visiting","None",1,"I"
"M","None",297,26,"Flower-visiting","None",1,"I"
"M","Pollination",164,2,"Flower-visiting","None",1,"I"
"M","None",259,2,"Flower-visiting","None",1,"I"
"M","None",114,2,"Flower-visiting","None",1,"I"
"M","None",200,2,"Flower-visiting","None",1,"I"
"M","None",154,26,"Flower-visiting","None",1,"I"
"M","None",129,2,"Flower-visiting","None",1,"I"
"M","Pollination",283,14,"Flower-visiting","None",1,"I"
"M","None",304,14,"Flower-visiting","None",1,"I"
"M","None",304,26,"Flower-visiting","None",1,"I"
"M","None",252,26,"Flower-visiting","None",1,"I"
"M","None",158,14,"Flower-visiting","None",1,"I"
"M","None",209,26,"Flower-visiting","None",1,"I"
"M","None",304,61,"Flower-visiting","None",1,"I"
"M","None",114,26,"Flower-visiting","None",1,"I"
"M","Pollination",295,28,"Flower-visiting","None",1,"I"
"M","Pollination",186,28,"Flower-visiting","None",1,"I"
"M","Pollination",112,28,"Flower-visiting","None",1,"I"
"M","None",467,28,"Leaf-miner parasitoid","None",1,"I"
"M","None",435,77,"Leaf-miner parasitoid","None",1,"I"
"M","Pest control",438,77,"Leaf-miner parasitoid","None",1,"I"
"M","None",402,28,"Leaf-miner parasitoid","None",1,"I"
"M","None",259,17,"Flower-visiting","None",1,"I"
"SI","Pollination",105,11,"Flower-visiting","None",1,"I"
"SI","Pollination",317,77,"Flower-visiting","None",1,"I"
"SI","Pollination",202,77,"Flower-visiting","None",1,"I"
"SI","Pollination",123,78,"Flower-visiting","None",1,"I"
"SI","Pollination",183,26,"Flower-visiting","None",1,"I"
"SI","Pollination",123,20,"Flower-visiting","None",1,"I"
"SI","Pollination",126,20,"Flower-visiting","None",1,"I"
"SI","Pollination",318,26,"Flower-visiting","None",1,"I"
"SI","Pollination",276,76,"Flower-visiting","None",1,"I"
"SI","Pollination",144,26,"Flower-visiting","None",1,"I"
"SI","Pollination",322,76,"Flower-visiting","None",1,"I"
"SI","Pollination",279,20,"Flower-visiting","None",1,"I"
"SI","Pollination",278,61,"Flower-visiting","None",1,"I"
"SI","Pollination",190,61,"Flower-visiting","None",1,"I"
"SI","Pollination",318,61,"Flower-visiting","None",1,"I"
"SI","Pollination",186,61,"Flower-visiting","None",1,"I"
"SI","Pollination",282,61,"Flower-visiting","None",1,"I"
"SI","Pollination",203,61,"Flower-visiting","None",1,"I"
"SI","Pollination",317,61,"Flower-visiting","None",1,"I"
"SI","Pollination",232,26,"Flower-visiting","None",1,"I"
"SI","Pollination",232,61,"Flower-visiting","None",1,"I"
"SI","Pollination",276,61,"Flower-visiting","None",1,"I"
"SI","Pollination",295,95,"Flower-visiting","Crop production",1,"I"
"SI","Pollination",112,95,"Flower-visiting","Crop production",1,"I"
"SI","Pollination",126,95,"Flower-visiting","Crop production",1,"I"
"SI","Pollination",232,11,"Flower-visiting","None",1,"I"
"SI","None",343,61,"Aphid","None",1,"I"
"SI","Crop damage",358,99,"Aphid","Crop production",1,"I"
"SI","None",349,11,"Aphid","None",1,"I"
"SI","None",363,28,"Aphid","None",1,"I"
"SI","Crop damage",358,98,"Aphid","Crop production",1,"I"
"SI","None",348,78,"Aphid","None",1,"I"
"SI","None",348,77,"Aphid","None",1,"I"
"SI","None",354,66,"Aphid","None",1,"I"
"SI","None",343,38,"Aphid","None",1,"I"
"SI","Crop damage",358,97,"Aphid","Crop production",1,"I"
"SI","None",357,44,"Aphid","None",1,"I"
"SI","None",354,19,"Aphid","None",1,"I"
"SI","Crop damage",358,44,"Aphid","None",1,"I"
"SI","Crop damage",351,97,"Aphid","Crop production",1,"I"
"SI","None",361,26,"Aphid","None",1,"I"
"SI","None",341,33,"Aphid","None",1,"I"
"SI","None",344,28,"Aphid","None",1,"I"
"SI","Pest control",376,358,"Secondary aphid parasitoid","Crop damage",1,"I"
"SI","Pest control",377,358,"Secondary aphid parasitoid","Crop damage",1,"I"
"SI","Pest control",368,358,"Primary aphid parasitoid","Crop damage",1,"I"
"SI","Pest control",367,343,"Primary aphid parasitoid","None",1,"I"
"SI","Pest control",367,358,"Primary aphid parasitoid","Crop damage",1,"I"
"SI","Pest control",378,358,"Secondary aphid parasitoid","Crop damage",1,"I"
"SI","Pest control",374,358,"Primary aphid parasitoid","Crop damage",1,"I"
"SI","Pest control",369,358,"Primary aphid parasitoid","Crop damage",1,"I"
"SI","Pest control",365,358,"Primary aphid parasitoid","Crop damage",1,"I"
"SI","Pest control",381,358,"Secondary aphid parasitoid","Crop damage",1,"I"
"SI","Pest control",380,358,"Secondary aphid parasitoid","Crop damage",1,"I"
"SI","Pest control",374,361,"Primary aphid parasitoid","None",1,"I"
"SI","Pest control",370,358,"Primary aphid parasitoid","Crop damage",1,"I"
"SI","Pest control",381,341,"Secondary aphid parasitoid","None",1,"I"
"SI","Pest control",377,343,"Secondary aphid parasitoid","None",1,"I"
"SI","Pest control",380,343,"Secondary aphid parasitoid","None",1,"I"
"SI","Pest control",376,343,"Secondary aphid parasitoid","None",1,"I"
"SI","None",372,361,"Primary aphid parasitoid","None",1,"I"
"SI","Pest control",445,26,"Leaf-miner parasitoid","None",1,"I"
"SI","Pest control",438,26,"Leaf-miner parasitoid","None",1,"I"
"SI","Pest control",422,26,"Leaf-miner parasitoid","None",1,"I"
"SI","None",467,26,"Leaf-miner parasitoid","None",1,"I"
"SI","None",470,26,"Leaf-miner parasitoid","None",1,"I"
"SI","None",470,98,"Leaf-miner parasitoid","Crop production",1,"I"
"SI","None",470,28,"Leaf-miner parasitoid","None",1,"I"
"SI","None",421,28,"Leaf-miner parasitoid","None",1,"I"
"SI","None",439,28,"Leaf-miner parasitoid","None",1,"I"
"SI","Pest control",445,98,"Leaf-miner parasitoid","Crop production",1,"I"
"SI","Pest control",469,19,"Leaf-miner parasitoid","None",1,"I"
"SI","Pest control",412,99,"Leaf-miner parasitoid","Crop production",1,"I"
"SI","None",417,77,"Leaf-miner parasitoid","None",1,"I"
"SI","Pest control",445,77,"Leaf-miner parasitoid","None",1,"I"
"SI","None",421,26,"Leaf-miner parasitoid","None",1,"I"
"SI","None",470,77,"Leaf-miner parasitoid","None",1,"I"
"SI","None",471,77,"Leaf-miner parasitoid","None",1,"I"
"SI","None",437,26,"Leaf-miner parasitoid","None",1,"I"
"SI","None",447,26,"Leaf-miner parasitoid","None",1,"I"
"SI","None",467,44,"Leaf-miner parasitoid","None",1,"I"
"SI","None",415,26,"Leaf-miner parasitoid","None",1,"I"
"SI","None",421,14,"Leaf-miner parasitoid","None",1,"I"
"SI","None",410,86,"Leaf-miner parasitoid","None",1,"I"
"SI","None",463,64,"Leaf-miner parasitoid","None",1,"I"
"SI","Pest control",445,64,"Leaf-miner parasitoid","None",1,"I"
"SI","None",435,64,"Leaf-miner parasitoid","None",1,"I"
"SI","None",425,77,"Leaf-miner parasitoid","None",1,"I"
"SI","Pest control",422,77,"Leaf-miner parasitoid","None",1,"I"
"SI","Pest control",438,64,"Leaf-miner parasitoid","None",1,"I"
"SI","None",447,64,"Leaf-miner parasitoid","None",1,"I"
"SI","None",410,17,"Leaf-miner parasitoid","None",1,"I"
"SI","None",421,17,"Leaf-miner parasitoid","None",1,"I"
"SI","None",467,77,"Leaf-miner parasitoid","None",1,"I"
"SI","Pest control",445,28,"Leaf-miner parasitoid","None",1,"I"
"SI","None",455,26,"Leaf-miner parasitoid","None",1,"I"
"SI","Pest control",469,11,"Leaf-miner parasitoid","None",1,"I"
"SI","Pest control",445,94,"Leaf-miner parasitoid","Crop production",1,"I"
"SI","None",458,77,"Leaf-miner parasitoid","None",1,"I"
"SI","None",440,11,"Leaf-miner parasitoid","None",1,"I"
"SI","None",419,11,"Leaf-miner parasitoid","None",1,"I"
"SI","Pest control",429,94,"Leaf-miner parasitoid","Crop production",1,"I"
"SI","Pest control",445,11,"Leaf-miner parasitoid","None",1,"I"
"SI","Pest control",457,94,"Leaf-miner parasitoid","Crop production",1,"I"
"SI","Pest control",438,94,"Leaf-miner parasitoid","Crop production",1,"I"
"SI","None",433,44,"Leaf-miner parasitoid","None",1,"I"
"SI","None",441,26,"Leaf-miner parasitoid","None",1,"I"
"SI","None",389,28,"Leaf-miner parasitoid","None",1,"I"
"SI","None",397,26,"Leaf-miner parasitoid","None",1,"I"
"SI","None",465,26,"Leaf-miner parasitoid","None",1,"I"
"SI","None",430,14,"Leaf-miner parasitoid","None",1,"I"
"SI","None",455,77,"Leaf-miner parasitoid","None",1,"I"
"SI","Pest control",445,96,"Leaf-miner parasitoid","Crop production",1,"I"
"SI","None",467,17,"Leaf-miner parasitoid","None",1,"I"
"SI","Pest control",438,96,"Leaf-miner parasitoid","Crop production",1,"I"
"SI","Pest control",469,95,"Leaf-miner parasitoid","Crop production",1,"I"
"SI","Pest control",445,95,"Leaf-miner parasitoid","Crop production",1,"I"
"SI","Pest control",422,95,"Leaf-miner parasitoid","Crop production",1,"I"
"SI","Pest control",438,95,"Leaf-miner parasitoid","Crop production",1,"I"
"SI","Pest control",438,44,"Leaf-miner parasitoid","None",1,"I"
"SI","None",425,44,"Leaf-miner parasitoid","None",1,"I"
"SI","None",401,26,"Leaf-miner parasitoid","None",1,"I"
"SI","Pest control",469,26,"Leaf-miner parasitoid","None",1,"I"
"SI","None",389,26,"Leaf-miner parasitoid","None",1,"I"
"SI","None",394,26,"Leaf-miner parasitoid","None",1,"I"
"SI","None",390,26,"Leaf-miner parasitoid","None",1,"I"
"SI","None",433,28,"Leaf-miner parasitoid","None",1,"I"
"SI","None",425,26,"Leaf-miner parasitoid","None",1,"I"
"SI","None",426,26,"Leaf-miner parasitoid","None",1,"I"
"SI","None",482,14,"Seed-feeding insect","None",1,"I"
"SI","None",483,14,"Seed-feeding insect","None",1,"I"
"SI","None",486,14,"Seed-feeding insect","None",1,"I"
"SI","None",534,482,"Insect seed-feeder parasitoid","None",1,"I"
"SI","None",534,483,"Insect seed-feeder parasitoid","None",1,"I"
"SI","None",534,486,"Insect seed-feeder parasitoid","None",1,"I"
"SI","None",540,482,"Insect seed-feeder parasitoid","None",1,"I"
"SI","None",540,483,"Insect seed-feeder parasitoid","None",1,"I"
"SI","None",540,486,"Insect seed-feeder parasitoid","None",1,"I"
"SI","Crop damage",508,4,"Seed-feeding rodent","None",1,"I"
"SI","Crop damage",508,5,"Seed-feeding rodent","None",1,"I"
"SI","Crop damage",508,7,"Seed-feeding rodent","None",1,"I"
"SI","Crop damage",508,11,"Seed-feeding rodent","None",1,"I"
"SI","Crop damage",508,12,"Seed-feeding rodent","None",1,"I"
"SI","Crop damage",508,14,"Seed-feeding rodent","None",1,"I"
"SI","Crop damage",508,30,"Seed-feeding rodent","None",1,"I"
"SI","Crop damage",508,33,"Seed-feeding rodent","None",1,"I"
"SI","Crop damage",508,36,"Seed-feeding rodent","None",1,"I"
"SI","Crop damage",508,39,"Seed-feeding rodent","None",1,"I"
"SI","Crop damage",508,44,"Seed-feeding rodent","None",1,"I"
"SI","Crop damage",508,47,"Seed-feeding rodent","None",1,"I"
"SI","Crop damage",508,49,"Seed-feeding rodent","None",1,"I"
"SI","Crop damage",508,57,"Seed-feeding rodent","None",1,"I"
"SI","Crop damage",508,59,"Seed-feeding rodent","None",1,"I"
"SI","Crop damage",508,67,"Seed-feeding rodent","None",1,"I"
"SI","Crop damage",508,72,"Seed-feeding rodent","None",1,"I"
"SI","Crop damage",508,80,"Seed-feeding rodent","None",1,"I"
"SI","Crop damage",508,82,"Seed-feeding rodent","None",1,"I"
"SI","Crop damage",508,99,"Seed-feeding rodent","Crop production",1,"I"
"SI","None",326,11,"Flower-visiting","None",1,"I"
"SI","None",259,77,"Flower-visiting","None",1,"I"
"SI","Pollination",308,78,"Flower-visiting","None",1,"I"
"SI","Pollination",179,11,"Flower-visiting","None",1,"I"
"SI","Pollination",164,11,"Flower-visiting","None",1,"I"
"SI","None",141,11,"Flower-visiting","None",1,"I"
"SI","Pollination",179,47,"Flower-visiting","None",1,"I"
"SI","Pollination",179,61,"Flower-visiting","None",1,"I"
"SI","None",193,47,"Flower-visiting","None",1,"I"
"SI","Pollination",179,76,"Flower-visiting","None",1,"I"
"SI","None",166,26,"Flower-visiting","None",1,"I"
"SI","Pollination",228,26,"Flower-visiting","None",1,"I"
"SI","Pollination",179,26,"Flower-visiting","None",1,"I"
"SI","Pollination",179,38,"Flower-visiting","None",1,"I"
"SI","Pollination",198,26,"Flower-visiting","None",1,"I"
"SI","None",128,61,"Flower-visiting","None",1,"I"
"SI","Pollination",264,61,"Flower-visiting","None",1,"I"
"SI","Pollination",244,61,"Flower-visiting","None",1,"I"
"SI","Pollination",303,61,"Flower-visiting","None",1,"I"
"SI","Pollination",164,61,"Flower-visiting","None",1,"I"
"SI","Pollination",164,20,"Flower-visiting","None",1,"I"
"SI","Pollination",247,61,"Flower-visiting","None",1,"I"
"SI","None",196,61,"Flower-visiting","None",1,"I"
"SI","None",131,28,"Flower-visiting","None",1,"I"
"SI","None",259,61,"Flower-visiting","None",1,"I"
"SI","Pollination",244,28,"Flower-visiting","None",1,"I"
