"","layer","node_id","taxon_from","services","node_to","services_to","type","hop"
"39158","MH",509,"Butterfly","Pollination",153,"Pollination","I",2
"39159","MH",509,"Butterfly","Pollination",156,"Pollination","I",2
"39160","MH",509,"Butterfly","Pollination",173,"Pollination","I",2
"39161","MH",509,"Butterfly","Pollination",177,"Pollination","I",2
"39162","MH",509,"Butterfly","Pollination",181,"Pollination","I",2
"39163","MH",509,"Butterfly","Pollination",210,"Pollination","I",2
"39164","MH",509,"Butterfly","Pollination",223,"Pollination","I",2
"39165","MH",509,"Butterfly","Pollination",228,"Pollination","I",2
"39166","MH",509,"Butterfly","Pollination",243,"Pollination","I",2
"39167","MH",509,"Butterfly","Pollination",254,"Pollination","I",2
"39168","MH",509,"Butterfly","Pollination",272,"Pollination","I",2
"39169","MH",509,"Butterfly","Pollination",275,"Pollination","I",2
"39170","MH",509,"Butterfly","Pollination",276,"Pollination","I",2
"39171","MH",509,"Butterfly","Pollination",281,"Pollination","I",2
"39172","MH",509,"Butterfly","Pollination",292,"Pollination","I",2
"39173","MH",509,"Butterfly","Pollination",294,"Pollination","I",2
"39174","MH",509,"Butterfly","Pollination",304,"Pollination","I",2
"39175","MH",509,"Butterfly","Pollination",305,"Pollination","I",2
"39176","MH",509,"Butterfly","Pollination",316,"Pollination","I",2
"39177","MH",509,"Butterfly","Pollination",320,"Pollination","I",2
"39178","MH",509,"Butterfly","Pollination",332,"Pollination","I",2
"39179","MH",509,"Butterfly","Pollination",348,"Crop damage","I",2
"39180","MH",509,"Butterfly","Pollination",363,"Pest control","I",2
"39181","MH",509,"Butterfly","Pollination",385,"Pest control","I",2
"39182","MH",509,"Butterfly","Pollination",420,"Pest control","I",2
"39183","MH",509,"Butterfly","Pollination",422,"Pest control","I",2
"39184","MH",509,"Butterfly","Pollination",494,"Crop damage","I",2
"39185","MH",509,"Butterfly","Pollination",494,"Seed dispersal","I",2
"39186","MH",509,"Butterfly","Pollination",494,"Bird watching","I",2
"39187","MH",509,"Butterfly","Pollination",495,"Crop damage","I",2
"39188","MH",509,"Butterfly","Pollination",495,"Seed dispersal","I",2
"39189","MH",509,"Butterfly","Pollination",495,"Bird watching","I",2
"39190","MH",509,"Butterfly","Pollination",496,"Crop damage","I",2
"39191","MH",509,"Butterfly","Pollination",496,"Seed dispersal","I",2
"39192","MH",509,"Butterfly","Pollination",496,"Bird watching","I",2
"39193","MH",509,"Butterfly","Pollination",497,"Crop damage","I",2
"39194","MH",509,"Butterfly","Pollination",497,"Seed dispersal","I",2
"39195","MH",509,"Butterfly","Pollination",497,"Bird watching","I",2
"39196","MH",509,"Butterfly","Pollination",498,"Crop damage","I",2
"39197","MH",509,"Butterfly","Pollination",498,"Seed dispersal","I",2
"39198","MH",509,"Butterfly","Pollination",498,"Bird watching","I",2
"39199","MH",509,"Butterfly","Pollination",499,"Crop damage","I",2
"39200","MH",509,"Butterfly","Pollination",499,"Seed dispersal","I",2
"39201","MH",509,"Butterfly","Pollination",499,"Bird watching","I",2
"39202","MH",509,"Butterfly","Pollination",500,"Crop damage","I",2
"39203","MH",509,"Butterfly","Pollination",500,"Seed dispersal","I",2
"39204","MH",509,"Butterfly","Pollination",500,"Bird watching","I",2
"39205","MH",509,"Butterfly","Pollination",501,"Crop damage","I",2
"39206","MH",509,"Butterfly","Pollination",501,"Seed dispersal","I",2
"39207","MH",509,"Butterfly","Pollination",501,"Bird watching","I",2
"39208","MH",509,"Butterfly","Pollination",502,"Crop damage","I",2
"39209","MH",509,"Butterfly","Pollination",502,"Seed dispersal","I",2
"39210","MH",509,"Butterfly","Pollination",502,"Bird watching","I",2
"39211","MH",509,"Butterfly","Pollination",505,"Crop damage","I",2
"39212","MH",509,"Butterfly","Pollination",506,"Crop damage","I",2
"39213","MH",509,"Butterfly","Pollination",508,"Crop damage","I",2
"39214","MH",509,"Butterfly","Pollination",511,"Pollination","I",2
"39215","MH",509,"Butterfly","Pollination",511,"Butterfly watching","I",2
"39216","MH",509,"Butterfly","Pollination",515,"Pollination","I",2
"39217","MH",509,"Butterfly","Pollination",515,"Butterfly watching","I",2
"39218","MH",509,"Butterfly","Pollination",517,"Pollination","I",2
"39219","MH",509,"Butterfly","Pollination",517,"Butterfly watching","I",2
"39220","MH",509,"Butterfly","Pollination",518,"Pollination","I",2
"39221","MH",509,"Butterfly","Pollination",518,"Butterfly watching","I",2
"39222","MH",509,"Butterfly","Pollination",522,"Pollination","I",2
"39223","MH",509,"Butterfly","Pollination",522,"Butterfly watching","I",2
"39224","MH",509,"Butterfly","Pollination",523,"Pollination","I",2
"39225","MH",509,"Butterfly","Pollination",523,"Butterfly watching","I",2
"39226","MH",509,"Butterfly","Pollination",524,"Pollination","I",2
"39227","MH",509,"Butterfly","Pollination",524,"Butterfly watching","I",2
"39228","MH",509,"Butterfly","Pollination",117,"Pollination","I",2
"39229","MH",509,"Butterfly","Pollination",118,"Pollination","I",2
"39230","MH",509,"Butterfly","Pollination",123,"Pollination","I",2
"39231","MH",509,"Butterfly","Pollination",163,"Pollination","I",2
"39232","MH",509,"Butterfly","Pollination",212,"Pollination","I",2
"39233","MH",509,"Butterfly","Pollination",213,"Pollination","I",2
"39234","MH",509,"Butterfly","Pollination",221,"Pollination","I",2
"39235","MH",509,"Butterfly","Pollination",254,"Pollination","I",2
"39236","MH",509,"Butterfly","Pollination",255,"Pollination","I",2
"39237","MH",509,"Butterfly","Pollination",267,"Pollination","I",2
"39238","MH",509,"Butterfly","Pollination",275,"Pollination","I",2
"39239","MH",509,"Butterfly","Pollination",294,"Pollination","I",2
"39240","MH",509,"Butterfly","Pollination",301,"Pollination","I",2
"39241","MH",509,"Butterfly","Pollination",316,"Pollination","I",2
"39242","MH",509,"Butterfly","Pollination",327,"Pollination","I",2
"39243","MH",509,"Butterfly","Pollination",389,"Pest control","I",2
"39244","MH",509,"Butterfly","Pollination",406,"Pest control","I",2
"39245","MH",509,"Butterfly","Pollination",436,"Pest control","I",2
"39246","MH",509,"Butterfly","Pollination",437,"Pest control","I",2
"39247","MH",509,"Butterfly","Pollination",489,"Crop damage","I",2
"39248","MH",509,"Butterfly","Pollination",511,"Pollination","I",2
"39249","MH",509,"Butterfly","Pollination",511,"Butterfly watching","I",2
"39250","MH",509,"Butterfly","Pollination",512,"Pollination","I",2
"39251","MH",509,"Butterfly","Pollination",512,"Butterfly watching","I",2
"39252","MH",509,"Butterfly","Pollination",514,"Pollination","I",2
"39253","MH",509,"Butterfly","Pollination",514,"Butterfly watching","I",2
"39254","MH",509,"Butterfly","Pollination",515,"Pollination","I",2
"39255","MH",509,"Butterfly","Pollination",515,"Butterfly watching","I",2
"39256","MH",509,"Butterfly","Pollination",517,"Pollination","I",2
"39257","MH",509,"Butterfly","Pollination",517,"Butterfly watching","I",2
"39258","MH",509,"Butterfly","Pollination",518,"Pollination","I",2
"39259","MH",509,"Butterfly","Pollination",518,"Butterfly watching","I",2
"39260","MH",509,"Butterfly","Pollination",522,"Pollination","I",2
"39261","MH",509,"Butterfly","Pollination",522,"Butterfly watching","I",2
"39262","MH",509,"Butterfly","Pollination",523,"Pollination","I",2
"39263","MH",509,"Butterfly","Pollination",523,"Butterfly watching","I",2
"39264","MH",511,"Butterfly","Pollination",106,"Pollination","I",2
"39265","MH",511,"Butterfly","Pollination",117,"Pollination","I",2
"39266","MH",511,"Butterfly","Pollination",118,"Pollination","I",2
"39267","MH",511,"Butterfly","Pollination",120,"Pollination","I",2
"39268","MH",511,"Butterfly","Pollination",132,"Pollination","I",2
"39269","MH",511,"Butterfly","Pollination",135,"Pollination","I",2
"39270","MH",511,"Butterfly","Pollination",152,"Pollination","I",2
"39271","MH",511,"Butterfly","Pollination",153,"Pollination","I",2
"39272","MH",511,"Butterfly","Pollination",156,"Pollination","I",2
"39273","MH",511,"Butterfly","Pollination",173,"Pollination","I",2
"39274","MH",511,"Butterfly","Pollination",177,"Pollination","I",2
"39275","MH",511,"Butterfly","Pollination",181,"Pollination","I",2
"39276","MH",511,"Butterfly","Pollination",210,"Pollination","I",2
"39277","MH",511,"Butterfly","Pollination",223,"Pollination","I",2
"39278","MH",511,"Butterfly","Pollination",228,"Pollination","I",2
"39279","MH",511,"Butterfly","Pollination",243,"Pollination","I",2
"39280","MH",511,"Butterfly","Pollination",254,"Pollination","I",2
"39281","MH",511,"Butterfly","Pollination",272,"Pollination","I",2
"39282","MH",511,"Butterfly","Pollination",275,"Pollination","I",2
"39283","MH",511,"Butterfly","Pollination",276,"Pollination","I",2
"39284","MH",511,"Butterfly","Pollination",281,"Pollination","I",2
"39285","MH",511,"Butterfly","Pollination",292,"Pollination","I",2
"39286","MH",511,"Butterfly","Pollination",294,"Pollination","I",2
"39287","MH",511,"Butterfly","Pollination",304,"Pollination","I",2
"39288","MH",511,"Butterfly","Pollination",305,"Pollination","I",2
"39289","MH",511,"Butterfly","Pollination",316,"Pollination","I",2
"39290","MH",511,"Butterfly","Pollination",320,"Pollination","I",2
"39291","MH",511,"Butterfly","Pollination",332,"Pollination","I",2
"39292","MH",511,"Butterfly","Pollination",348,"Crop damage","I",2
"39293","MH",511,"Butterfly","Pollination",363,"Pest control","I",2
"39294","MH",511,"Butterfly","Pollination",385,"Pest control","I",2
"39295","MH",511,"Butterfly","Pollination",420,"Pest control","I",2
"39296","MH",511,"Butterfly","Pollination",422,"Pest control","I",2
"39297","MH",511,"Butterfly","Pollination",494,"Crop damage","I",2
"39298","MH",511,"Butterfly","Pollination",494,"Seed dispersal","I",2
"39299","MH",511,"Butterfly","Pollination",494,"Bird watching","I",2
"39300","MH",511,"Butterfly","Pollination",495,"Crop damage","I",2
"39301","MH",511,"Butterfly","Pollination",495,"Seed dispersal","I",2
"39302","MH",511,"Butterfly","Pollination",495,"Bird watching","I",2
"39303","MH",511,"Butterfly","Pollination",496,"Crop damage","I",2
"39304","MH",511,"Butterfly","Pollination",496,"Seed dispersal","I",2
"39305","MH",511,"Butterfly","Pollination",496,"Bird watching","I",2
"39306","MH",511,"Butterfly","Pollination",497,"Crop damage","I",2
"39307","MH",511,"Butterfly","Pollination",497,"Seed dispersal","I",2
"39308","MH",511,"Butterfly","Pollination",497,"Bird watching","I",2
"39309","MH",511,"Butterfly","Pollination",498,"Crop damage","I",2
"39310","MH",511,"Butterfly","Pollination",498,"Seed dispersal","I",2
"39311","MH",511,"Butterfly","Pollination",498,"Bird watching","I",2
"39312","MH",511,"Butterfly","Pollination",499,"Crop damage","I",2
"39313","MH",511,"Butterfly","Pollination",499,"Seed dispersal","I",2
"39314","MH",511,"Butterfly","Pollination",499,"Bird watching","I",2
"39315","MH",511,"Butterfly","Pollination",500,"Crop damage","I",2
"39316","MH",511,"Butterfly","Pollination",500,"Seed dispersal","I",2
"39317","MH",511,"Butterfly","Pollination",500,"Bird watching","I",2
"39318","MH",511,"Butterfly","Pollination",501,"Crop damage","I",2
"39319","MH",511,"Butterfly","Pollination",501,"Seed dispersal","I",2
"39320","MH",511,"Butterfly","Pollination",501,"Bird watching","I",2
"39321","MH",511,"Butterfly","Pollination",502,"Crop damage","I",2
"39322","MH",511,"Butterfly","Pollination",502,"Seed dispersal","I",2
"39323","MH",511,"Butterfly","Pollination",502,"Bird watching","I",2
"39324","MH",511,"Butterfly","Pollination",505,"Crop damage","I",2
"39325","MH",511,"Butterfly","Pollination",506,"Crop damage","I",2
"39326","MH",511,"Butterfly","Pollination",508,"Crop damage","I",2
"39327","MH",511,"Butterfly","Pollination",509,"Pollination","I",2
"39328","MH",511,"Butterfly","Pollination",509,"Butterfly watching","I",2
"39329","MH",511,"Butterfly","Pollination",515,"Pollination","I",2
"39330","MH",511,"Butterfly","Pollination",515,"Butterfly watching","I",2
"39331","MH",511,"Butterfly","Pollination",517,"Pollination","I",2
"39332","MH",511,"Butterfly","Pollination",517,"Butterfly watching","I",2
"39333","MH",511,"Butterfly","Pollination",518,"Pollination","I",2
"39334","MH",511,"Butterfly","Pollination",518,"Butterfly watching","I",2
"39335","MH",511,"Butterfly","Pollination",522,"Pollination","I",2
"39336","MH",511,"Butterfly","Pollination",522,"Butterfly watching","I",2
"39337","MH",511,"Butterfly","Pollination",523,"Pollination","I",2
"39338","MH",511,"Butterfly","Pollination",523,"Butterfly watching","I",2
"39339","MH",511,"Butterfly","Pollination",524,"Pollination","I",2
"39340","MH",511,"Butterfly","Pollination",524,"Butterfly watching","I",2
"39341","MH",511,"Butterfly","Pollination",436,"Pest control","I",2
"39342","MH",511,"Butterfly","Pollination",437,"Pest control","I",2
"39343","MH",511,"Butterfly","Pollination",489,"Crop damage","I",2
"39344","MH",511,"Butterfly","Pollination",509,"Pollination","I",2
"39345","MH",511,"Butterfly","Pollination",509,"Butterfly watching","I",2
"39346","MH",511,"Butterfly","Pollination",512,"Pollination","I",2
"39347","MH",511,"Butterfly","Pollination",512,"Butterfly watching","I",2
"39348","MH",511,"Butterfly","Pollination",514,"Pollination","I",2
"39349","MH",511,"Butterfly","Pollination",514,"Butterfly watching","I",2
"39350","MH",511,"Butterfly","Pollination",515,"Pollination","I",2
"39351","MH",511,"Butterfly","Pollination",515,"Butterfly watching","I",2
"39352","MH",511,"Butterfly","Pollination",517,"Pollination","I",2
"39353","MH",511,"Butterfly","Pollination",517,"Butterfly watching","I",2
"39354","MH",511,"Butterfly","Pollination",518,"Pollination","I",2
"39355","MH",511,"Butterfly","Pollination",518,"Butterfly watching","I",2
"39356","MH",511,"Butterfly","Pollination",522,"Pollination","I",2
"39357","MH",511,"Butterfly","Pollination",522,"Butterfly watching","I",2
"39358","MH",511,"Butterfly","Pollination",523,"Pollination","I",2
"39359","MH",511,"Butterfly","Pollination",523,"Butterfly watching","I",2
"39360","MH",511,"Butterfly","Pollination",155,"Pollination","I",2
"39361","MH",511,"Butterfly","Pollination",177,"Pollination","I",2
"39362","MH",511,"Butterfly","Pollination",228,"Pollination","I",2
"39363","MH",511,"Butterfly","Pollination",238,"Pollination","I",2
"39364","MH",511,"Butterfly","Pollination",271,"Pollination","I",2
"39365","MH",511,"Butterfly","Pollination",272,"Pollination","I",2
"39366","MH",511,"Butterfly","Pollination",294,"Pollination","I",2
"39367","MH",511,"Butterfly","Pollination",305,"Pollination","I",2
"39368","MH",511,"Butterfly","Pollination",319,"Pollination","I",2
"39369","MH",512,"Butterfly","Pollination",436,"Pest control","I",2
"39370","MH",512,"Butterfly","Pollination",437,"Pest control","I",2
"39371","MH",512,"Butterfly","Pollination",489,"Crop damage","I",2
"39372","MH",512,"Butterfly","Pollination",509,"Pollination","I",2
"39373","MH",512,"Butterfly","Pollination",509,"Butterfly watching","I",2
"39374","MH",512,"Butterfly","Pollination",511,"Pollination","I",2
"39375","MH",512,"Butterfly","Pollination",511,"Butterfly watching","I",2
"39376","MH",512,"Butterfly","Pollination",514,"Pollination","I",2
"39377","MH",512,"Butterfly","Pollination",514,"Butterfly watching","I",2
"39378","MH",512,"Butterfly","Pollination",515,"Pollination","I",2
"39379","MH",512,"Butterfly","Pollination",515,"Butterfly watching","I",2
"39380","MH",512,"Butterfly","Pollination",517,"Pollination","I",2
"39381","MH",512,"Butterfly","Pollination",517,"Butterfly watching","I",2
"39382","MH",512,"Butterfly","Pollination",518,"Pollination","I",2
"39383","MH",512,"Butterfly","Pollination",518,"Butterfly watching","I",2
"39384","MH",512,"Butterfly","Pollination",522,"Pollination","I",2
"39385","MH",512,"Butterfly","Pollination",522,"Butterfly watching","I",2
"39386","MH",512,"Butterfly","Pollination",523,"Pollination","I",2
"39387","MH",512,"Butterfly","Pollination",523,"Butterfly watching","I",2
"39388","MH",514,"Butterfly","Pollination",114,"Pollination","I",2
"39389","MH",514,"Butterfly","Pollination",115,"Pollination","I",2
"39390","MH",514,"Butterfly","Pollination",125,"Pollination","I",2
"39391","MH",514,"Butterfly","Pollination",173,"Pollination","I",2
"39392","MH",514,"Butterfly","Pollination",228,"Pollination","I",2
"39393","MH",514,"Butterfly","Pollination",246,"Pollination","I",2
"39394","MH",514,"Butterfly","Pollination",270,"Pollination","I",2
"39395","MH",514,"Butterfly","Pollination",272,"Pollination","I",2
"39396","MH",514,"Butterfly","Pollination",494,"Crop damage","I",2
"39397","MH",514,"Butterfly","Pollination",494,"Seed dispersal","I",2
"39398","MH",514,"Butterfly","Pollination",494,"Bird watching","I",2
"39399","MH",514,"Butterfly","Pollination",501,"Crop damage","I",2
"39400","MH",514,"Butterfly","Pollination",501,"Seed dispersal","I",2
"39401","MH",514,"Butterfly","Pollination",501,"Bird watching","I",2
"39402","MH",514,"Butterfly","Pollination",502,"Crop damage","I",2
"39403","MH",514,"Butterfly","Pollination",502,"Seed dispersal","I",2
"39404","MH",514,"Butterfly","Pollination",502,"Bird watching","I",2
"39405","MH",514,"Butterfly","Pollination",503,"Crop damage","I",2
"39406","MH",514,"Butterfly","Pollination",503,"Seed dispersal","I",2
"39407","MH",514,"Butterfly","Pollination",503,"Bird watching","I",2
"39408","MH",514,"Butterfly","Pollination",436,"Pest control","I",2
"39409","MH",514,"Butterfly","Pollination",437,"Pest control","I",2
"39410","MH",514,"Butterfly","Pollination",489,"Crop damage","I",2
"39411","MH",514,"Butterfly","Pollination",509,"Pollination","I",2
"39412","MH",514,"Butterfly","Pollination",509,"Butterfly watching","I",2
"39413","MH",514,"Butterfly","Pollination",511,"Pollination","I",2
"39414","MH",514,"Butterfly","Pollination",511,"Butterfly watching","I",2
"39415","MH",514,"Butterfly","Pollination",512,"Pollination","I",2
"39416","MH",514,"Butterfly","Pollination",512,"Butterfly watching","I",2
"39417","MH",514,"Butterfly","Pollination",515,"Pollination","I",2
